candidate_id,family,params_hash,params,net_pnl,gross_profit,gross_loss,profit_factor,max_drawdown_pct,trades,win_rate,winning_trades,losing_trades,average_win,average_loss,expectancy,positive_months,negative_months,zero_months,best_month,worst_month,score,status
P43_CAND_0391,volatility_quality,6612db684d5e461e,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 15, ""min_atr_pct"": 0.5, ""min_bb_width"": 0.055, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.85, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",5500.64,19882.5,14381.86,1.3825,6.8494,235,0.5532,130,105,152.94,-136.97,23.41,42,22,0,840.22,-386.03,0.453435,EXECUTED
P43_CAND_0392,volatility_quality,11f108f0b4b2a161,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 15, ""min_atr_pct"": 0.5, ""min_bb_width"": 0.055, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.9, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",5005.37,18725.28,13719.91,1.3648,7.6503,225,0.5467,123,102,152.24,-134.51,22.25,39,25,0,809.96,-385.89,0.421751,EXECUTED
P43_CAND_0393,volatility_quality,b42ee0694c9024e9,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 15, ""min_atr_pct"": 0.5, ""min_bb_width"": 0.055, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.95, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",4398.1,16797.12,12399.02,1.3547,7.6535,208,0.5385,112,96,149.97,-129.16,21.14,40,24,0,780.55,-365.1,0.408497,EXECUTED
P43_CAND_0394,volatility_quality,15eefbd00c68e2af,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 15, ""min_atr_pct"": 0.5, ""min_bb_width"": 0.055, ""min_expected_R"": 0.0, ""min_projected_net_R"": 1.0, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",3825.67,15400.17,11574.5,1.3305,7.6556,197,0.5279,104,93,148.08,-124.46,19.42,40,23,0,748.28,-350.82,0.395741,EXECUTED
P43_CAND_0395,volatility_quality,449eb008a77e6f21,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 15, ""min_atr_pct"": 0.55, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.85, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",7087.09,24516.46,17429.37,1.4066,8.0695,274,0.5474,150,124,163.44,-140.56,25.87,44,25,0,829.74,-526.63,0.473173,EXECUTED
P43_CAND_0396,volatility_quality,ba488f6332157cae,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 15, ""min_atr_pct"": 0.55, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.9, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",6349.84,22983.97,16634.12,1.3817,8.8846,265,0.5434,144,121,159.61,-137.47,23.96,41,28,0,805.42,-511.27,0.435987,EXECUTED
P43_CAND_0397,volatility_quality,a4e616e1c77f5bbb,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 15, ""min_atr_pct"": 0.55, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.95, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",6576.39,21774.43,15198.04,1.4327,8.8826,240,0.5417,130,110,167.5,-138.16,27.4,42,27,0,806.56,-512.68,0.443972,EXECUTED
P43_CAND_0398,volatility_quality,69b19b434e25c573,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 15, ""min_atr_pct"": 0.55, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 1.0, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",5898.95,20166.75,14267.8,1.4134,8.8814,229,0.5328,122,107,165.3,-133.34,25.76,42,27,0,774.21,-492.11,0.426305,EXECUTED
P43_CAND_0399,volatility_quality,34d102d1a4e95622,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 15, ""min_atr_pct"": 0.55, ""min_bb_width"": 0.035, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.85, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",5837.43,21884.26,16046.83,1.3638,9.347,262,0.542,142,120,154.11,-133.72,22.28,43,23,0,592.65,-497.74,0.435392,EXECUTED
P43_CAND_0400,volatility_quality,bfd38028a13478f4,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 15, ""min_atr_pct"": 0.55, ""min_bb_width"": 0.035, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.9, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",5372.34,20894.59,15522.25,1.3461,10.4242,253,0.5375,136,117,153.64,-132.67,21.23,41,25,0,582.15,-489.3,0.405081,EXECUTED
P43_CAND_0401,volatility_quality,940867a7527e9ff3,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 15, ""min_atr_pct"": 0.55, ""min_bb_width"": 0.035, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.95, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",5505.44,19540.58,14035.14,1.3923,10.1251,229,0.5371,123,106,158.87,-132.41,24.04,41,25,0,614.76,-489.3,0.410554,EXECUTED
P43_CAND_0402,volatility_quality,4593fbc728e9224a,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 15, ""min_atr_pct"": 0.55, ""min_bb_width"": 0.035, ""min_expected_R"": 0.0, ""min_projected_net_R"": 1.0, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",4884.39,18044.87,13160.48,1.3711,10.1395,218,0.5275,115,103,156.91,-127.77,22.41,41,24,0,589.38,-468.73,0.397003,EXECUTED
P43_CAND_0403,volatility_quality,4ab85dddf21d9300,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 15, ""min_atr_pct"": 0.55, ""min_bb_width"": 0.04, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.85, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",4931.42,19618.0,14686.58,1.3358,9.6223,252,0.5357,135,117,145.32,-125.53,19.57,40,24,0,551.85,-456.19,0.406385,EXECUTED
P43_CAND_0404,volatility_quality,a889a669ab930119,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 15, ""min_atr_pct"": 0.55, ""min_bb_width"": 0.04, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.9, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",4618.29,18948.92,14330.63,1.3223,10.4048,244,0.5328,130,114,145.76,-125.71,18.93,38,26,0,547.26,-452.39,0.382681,EXECUTED
P43_CAND_0405,volatility_quality,10c52188290ab292,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 15, ""min_atr_pct"": 0.55, ""min_bb_width"": 0.04, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.95, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",4748.46,17788.06,13039.6,1.3642,10.404,222,0.5315,118,104,150.75,-125.38,21.39,39,25,0,658.86,-451.97,0.388416,EXECUTED
P43_CAND_0406,volatility_quality,76f9206fc6e92b22,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 15, ""min_atr_pct"": 0.55, ""min_bb_width"": 0.04, ""min_expected_R"": 0.0, ""min_projected_net_R"": 1.0, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",4154.51,16355.78,12201.27,1.3405,10.4147,211,0.5213,110,101,148.69,-120.8,19.69,39,24,0,632.27,-434.22,0.375193,EXECUTED
P43_CAND_0407,volatility_quality,05048e2fd33a1b83,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 15, ""min_atr_pct"": 0.55, ""min_bb_width"": 0.045, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.85, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",5903.37,20427.7,14524.33,1.4064,7.648,241,0.5519,133,108,153.59,-134.48,24.5,41,22,0,857.87,-407.95,0.457094,EXECUTED
P43_CAND_0408,volatility_quality,a802895d4721cd06,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 15, ""min_atr_pct"": 0.55, ""min_bb_width"": 0.045, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.9, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",5447.56,19372.83,13925.27,1.3912,8.3978,232,0.5474,127,105,152.54,-132.62,23.48,40,23,0,835.9,-395.28,0.433827,EXECUTED
P43_CAND_0409,volatility_quality,37f37365ba9da5ca,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 15, ""min_atr_pct"": 0.55, ""min_bb_width"": 0.045, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.95, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",5393.87,17975.32,12581.46,1.4287,7.6586,212,0.5472,116,96,154.96,-131.06,25.44,40,23,0,830.04,-374.9,0.439895,EXECUTED
P43_CAND_0410,volatility_quality,9c7b9f23363e2349,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 15, ""min_atr_pct"": 0.55, ""min_bb_width"": 0.045, ""min_expected_R"": 0.0, ""min_projected_net_R"": 1.0, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",4759.02,16498.41,11739.39,1.4054,7.6561,201,0.5373,108,93,152.76,-126.23,23.68,40,22,0,796.19,-359.54,0.426026,EXECUTED
P43_CAND_0411,volatility_quality,4b8333894c409af6,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 15, ""min_atr_pct"": 0.55, ""min_bb_width"": 0.05, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.85, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",6459.73,20425.47,13965.74,1.4625,8.048,232,0.5603,130,102,157.12,-136.92,27.84,42,21,0,890.14,-389.47,0.471365,EXECUTED
P43_CAND_0412,volatility_quality,e133201bf39005d2,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 15, ""min_atr_pct"": 0.55, ""min_bb_width"": 0.05, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.9, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",6211.69,19705.36,13493.67,1.4603,8.8155,224,0.558,125,99,157.64,-136.3,27.73,42,21,0,876.37,-385.75,0.456909,EXECUTED
P43_CAND_0413,volatility_quality,7759055ab4cd1419,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 15, ""min_atr_pct"": 0.55, ""min_bb_width"": 0.05, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.95, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",5838.68,18083.17,12244.49,1.4768,7.6446,206,0.5534,114,92,158.62,-133.09,28.34,42,21,0,856.41,-380.47,0.459208,EXECUTED
P43_CAND_0414,volatility_quality,0e7dd85e34d37f5d,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 15, ""min_atr_pct"": 0.55, ""min_bb_width"": 0.05, ""min_expected_R"": 0.0, ""min_projected_net_R"": 1.0, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",5176.03,16602.95,11426.92,1.453,7.6461,195,0.5436,106,89,156.63,-128.39,26.54,42,20,0,821.72,-366.18,0.444693,EXECUTED
P43_CAND_0415,volatility_quality,b3dc0e9c082df395,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 15, ""min_atr_pct"": 0.55, ""min_bb_width"": 0.055, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.85, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",5363.61,19250.24,13886.63,1.3862,8.7508,224,0.5536,124,100,155.24,-138.87,23.94,42,21,0,828.46,-391.1,0.433184,EXECUTED
P43_CAND_0416,volatility_quality,b16455fcd8f6689f,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 15, ""min_atr_pct"": 0.55, ""min_bb_width"": 0.055, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.9, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",5395.41,18940.66,13545.25,1.3983,9.4865,217,0.553,120,97,157.84,-139.64,24.86,41,22,0,830.04,-395.02,0.42294,EXECUTED
P43_CAND_0417,volatility_quality,7657412f3f59edb2,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 15, ""min_atr_pct"": 0.55, ""min_bb_width"": 0.055, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.95, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",4821.82,17132.07,12310.25,1.3917,7.6407,202,0.5446,110,92,155.75,-133.81,23.87,40,23,0,802.52,-376.23,0.422933,EXECUTED
P43_CAND_0418,volatility_quality,affb8ccd7dc7728d,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 15, ""min_atr_pct"": 0.55, ""min_bb_width"": 0.055, ""min_expected_R"": 0.0, ""min_projected_net_R"": 1.0, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",4219.77,15695.18,11475.41,1.3677,7.6468,191,0.534,102,89,153.87,-128.94,22.09,40,22,0,768.24,-360.62,0.409564,EXECUTED
P43_CAND_0434,cost_to_risk,2e3ebca06aebd2b6,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.12, ""min_adx"": 15, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.85, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",9639.97,30425.23,20785.27,1.4638,7.7971,309,0.5663,175,134,173.86,-155.11,31.2,45,22,0,970.49,-511.52,0.549675,EXECUTED
P43_CAND_0435,cost_to_risk,947b3a0cfb3c8e24,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.12, ""min_adx"": 18, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.85, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",8552.84,28420.5,19867.67,1.4305,7.5118,303,0.5611,170,133,167.18,-149.38,28.23,44,23,0,926.06,-528.09,0.522922,EXECUTED
P43_CAND_0436,cost_to_risk,bc00b512ba2a8eea,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.12, ""min_adx"": 22, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.85, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",8713.46,26860.62,18147.15,1.4802,8.372,281,0.5694,160,121,167.88,-149.98,31.01,46,21,0,716.11,-483.54,0.524769,EXECUTED
P43_CAND_0437,cost_to_risk,39e4ffa65bb1ffcf,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.12, ""min_adx"": 15, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.9, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",8462.92,27808.92,19346.0,1.4375,8.3387,295,0.5593,165,130,168.54,-148.82,28.69,42,25,0,926.06,-483.74,0.505288,EXECUTED
P43_CAND_0438,cost_to_risk,c9e016c810c9f8f3,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.12, ""min_adx"": 18, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.9, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",7798.68,26399.65,18600.96,1.4193,8.7096,289,0.5571,161,128,163.97,-145.32,26.99,42,25,0,899.36,-500.74,0.485274,EXECUTED
P43_CAND_0439,cost_to_risk,0a3ec692c7bb83cc,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.12, ""min_adx"": 22, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.9, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",7386.67,24288.1,16901.44,1.437,9.5329,268,0.5597,150,118,161.92,-143.23,27.56,42,25,0,675.18,-450.33,0.466371,EXECUTED
P43_CAND_0440,cost_to_risk,c64761cc40f7c57b,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.12, ""min_adx"": 15, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.95, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",8831.98,25690.14,16858.16,1.5239,6.807,253,0.5652,143,110,179.65,-153.26,34.91,44,23,0,933.67,-491.04,0.534893,EXECUTED
P43_CAND_0441,cost_to_risk,f682217a3045b15e,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.12, ""min_adx"": 18, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.95, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",7517.25,23568.36,16051.11,1.4683,6.7901,249,0.5542,138,111,170.79,-144.6,30.19,43,24,0,880.01,-457.79,0.499074,EXECUTED
P43_CAND_0442,cost_to_risk,ff2d0449b3df2898,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.12, ""min_adx"": 22, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.95, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",7677.07,22498.58,14821.5,1.518,6.9047,234,0.5641,132,102,170.44,-145.31,32.81,43,24,0,672.22,-457.79,0.503094,EXECUTED
P43_CAND_0443,cost_to_risk,75989db0846ca0dd,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.12, ""min_adx"": 15, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 1.0, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",7955.13,23945.38,15990.25,1.4975,6.7996,244,0.5574,136,108,176.07,-148.06,32.6,44,23,0,889.41,-468.77,0.51299,EXECUTED
P43_CAND_0444,cost_to_risk,5985c350866f7a33,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.12, ""min_adx"": 18, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 1.0, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",6697.31,21920.46,15223.14,1.4399,6.8107,240,0.5458,131,109,167.33,-139.66,27.91,43,24,0,839.8,-435.36,0.477829,EXECUTED
