candidate_id,candidate_hash,family,min_expected_R,min_projected_net_R,max_cost_to_risk,session_mode,skip_same_candle,source_mode,min_hold_candles,registered_status,execution_status,engine_proof_source,behavior_cluster,net_pnl,gross_profit,gross_loss,profit_factor,max_drawdown_pct,trades,win_rate,winning_trades,losing_trades,average_win,average_loss,expectancy,largest_win,largest_loss,max_consecutive_wins,max_consecutive_losses,trade_log_hash,positive_months,negative_months,zero_months,best_month,worst_month,trades_per_month,stress_pass_count,stress_fail_count,combined_adverse_pnl,combined_adverse_dd,params,selected_trade_log_path
P34_1736,3d7504c7b76e1899,cand0190_relative,,0.9,0.45,LONDON_NY,False,NO_FUNDING_REVERSAL,4.0,REGISTERED,REGISTERED_NOT_EXECUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""family"": ""cand0190_relative"", ""max_cost_to_risk"": 0.45, ""min_expected_R"": null, ""min_hold_candles"": 4, ""min_projected_net_R"": 0.9, ""session_mode"": ""LONDON_NY"", ""skip_same_candle"": false, ""source_mode"": ""NO_FUNDING_REVERSAL""}",
P34_1737,9c5efb069f6b1535,high_pf_low_frequency,1.0,1.0,0.45,LONDON_NY,False,NO_FUNDING_REVERSAL,4.0,REGISTERED,REGISTERED_NOT_EXECUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""family"": ""high_pf_low_frequency"", ""max_cost_to_risk"": 0.45, ""min_expected_R"": 1.0, ""min_hold_candles"": 4, ""min_projected_net_R"": 1.0, ""session_mode"": ""LONDON_NY"", ""skip_same_candle"": false, ""source_mode"": ""NO_FUNDING_REVERSAL""}",
P34_1738,174e66a6ddf53dcb,stress_hardened,1.1,1.0,0.45,LONDON_NY,True,NO_FUNDING_REVERSAL,4.0,REGISTERED,REGISTERED_NOT_EXECUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""family"": ""stress_hardened"", ""max_cost_to_risk"": 0.45, ""min_expected_R"": 1.1, ""min_hold_candles"": 4, ""min_projected_net_R"": 1.0, ""session_mode"": ""LONDON_NY"", ""skip_same_candle"": true, ""source_mode"": ""NO_FUNDING_REVERSAL""}",
P34_1739,283c95b8bf4b3982,balanced_activity,1.2,1.0,0.45,LONDON_NY,False,NO_FUNDING_REVERSAL,4.0,REGISTERED,REGISTERED_NOT_EXECUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""family"": ""balanced_activity"", ""max_cost_to_risk"": 0.45, ""min_expected_R"": 1.2, ""min_hold_candles"": 4, ""min_projected_net_R"": 1.0, ""session_mode"": ""LONDON_NY"", ""skip_same_candle"": false, ""source_mode"": ""NO_FUNDING_REVERSAL""}",
P34_1740,cbd6eb727f44059b,cost_to_atr_gate,1.35,1.15,,LONDON_NY,False,NO_FUNDING_REVERSAL,4.0,REGISTERED,REGISTERED_NOT_EXECUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""family"": ""cost_to_atr_gate"", ""max_cost_to_risk"": null, ""min_expected_R"": 1.35, ""min_hold_candles"": 4, ""min_projected_net_R"": 1.15, ""session_mode"": ""LONDON_NY"", ""skip_same_candle"": false, ""source_mode"": ""NO_FUNDING_REVERSAL""}",
P34_1741,a14585eae7a71bbf,projected_net_r_gate,1.5,1.15,,LONDON_NY,False,NO_FUNDING_REVERSAL,4.0,REGISTERED,REGISTERED_NOT_EXECUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""family"": ""projected_net_r_gate"", ""max_cost_to_risk"": null, ""min_expected_R"": 1.5, ""min_hold_candles"": 4, ""min_projected_net_R"": 1.15, ""session_mode"": ""LONDON_NY"", ""skip_same_candle"": false, ""source_mode"": ""NO_FUNDING_REVERSAL""}",
P34_1742,a4dd89ab344f9f6e,low_r_filtered,1.8,1.15,,LONDON_NY,False,BB_ONLY,4.0,REGISTERED,REGISTERED_NOT_EXECUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""family"": ""low_r_filtered"", ""max_cost_to_risk"": null, ""min_expected_R"": 1.8, ""min_hold_candles"": 4, ""min_projected_net_R"": 1.15, ""session_mode"": ""LONDON_NY"", ""skip_same_candle"": false, ""source_mode"": ""BB_ONLY""}",
P34_1743,9edc00bbcd44e16c,session_aware,,1.3,,LONDON_ONLY,False,BB_ONLY,4.0,REGISTERED,REGISTERED_NOT_EXECUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""family"": ""session_aware"", ""max_cost_to_risk"": null, ""min_expected_R"": null, ""min_hold_candles"": 4, ""min_projected_net_R"": 1.3, ""session_mode"": ""LONDON_ONLY"", ""skip_same_candle"": false, ""source_mode"": ""BB_ONLY""}",
P34_1744,2b1d775ee969a401,off_hours_stricter_r,1.0,1.3,,LONDON_ONLY,False,BB_ONLY,4.0,REGISTERED,REGISTERED_NOT_EXECUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""family"": ""off_hours_stricter_r"", ""max_cost_to_risk"": null, ""min_expected_R"": 1.0, ""min_hold_candles"": 4, ""min_projected_net_R"": 1.3, ""session_mode"": ""LONDON_ONLY"", ""skip_same_candle"": false, ""source_mode"": ""BB_ONLY""}",
P34_1745,1f373fd3ef772996,same_candle_hardened,1.1,1.3,0.1,LONDON_ONLY,False,BB_ONLY,4.0,REGISTERED,REGISTERED_NOT_EXECUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""family"": ""same_candle_hardened"", ""max_cost_to_risk"": 0.1, ""min_expected_R"": 1.1, ""min_hold_candles"": 4, ""min_projected_net_R"": 1.3, ""session_mode"": ""LONDON_ONLY"", ""skip_same_candle"": false, ""source_mode"": ""BB_ONLY""}",
P34_1746,fc200ec517a72799,cand0190_relative,1.2,,0.1,LONDON_ONLY,False,BB_ONLY,4.0,REGISTERED,REGISTERED_NOT_EXECUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""family"": ""cand0190_relative"", ""max_cost_to_risk"": 0.1, ""min_expected_R"": 1.2, ""min_hold_candles"": 4, ""min_projected_net_R"": null, ""session_mode"": ""LONDON_ONLY"", ""skip_same_candle"": false, ""source_mode"": ""BB_ONLY""}",
P34_1747,bd111da634347179,high_pf_low_frequency,1.35,,0.1,LONDON_ONLY,False,BB_ONLY,4.0,REGISTERED,REGISTERED_NOT_EXECUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""family"": ""high_pf_low_frequency"", ""max_cost_to_risk"": 0.1, ""min_expected_R"": 1.35, ""min_hold_candles"": 4, ""min_projected_net_R"": null, ""session_mode"": ""LONDON_ONLY"", ""skip_same_candle"": false, ""source_mode"": ""BB_ONLY""}",
P34_1748,134ee5dfae0d8689,stress_hardened,1.5,,0.1,LONDON_ONLY,False,BB_ONLY,4.0,REGISTERED,REGISTERED_NOT_EXECUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""family"": ""stress_hardened"", ""max_cost_to_risk"": 0.1, ""min_expected_R"": 1.5, ""min_hold_candles"": 4, ""min_projected_net_R"": null, ""session_mode"": ""LONDON_ONLY"", ""skip_same_candle"": false, ""source_mode"": ""BB_ONLY""}",
P34_1749,69492cb26def0e0b,balanced_activity,1.8,0.7,0.1,LONDON_ONLY,True,BB_ONLY,4.0,REGISTERED,REGISTERED_NOT_EXECUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""family"": ""balanced_activity"", ""max_cost_to_risk"": 0.1, ""min_expected_R"": 1.8, ""min_hold_candles"": 4, ""min_projected_net_R"": 0.7, ""session_mode"": ""LONDON_ONLY"", ""skip_same_candle"": true, ""source_mode"": ""BB_ONLY""}",
P34_1750,a1b44749619be21a,cost_to_atr_gate,,0.7,0.15,NY_ONLY,False,BB_ONLY,4.0,REGISTERED,REGISTERED_NOT_EXECUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""family"": ""cost_to_atr_gate"", ""max_cost_to_risk"": 0.15, ""min_expected_R"": null, ""min_hold_candles"": 4, ""min_projected_net_R"": 0.7, ""session_mode"": ""NY_ONLY"", ""skip_same_candle"": false, ""source_mode"": ""BB_ONLY""}",
P34_1751,3dc2f9eade6b0580,projected_net_r_gate,1.0,0.7,0.15,NY_ONLY,False,BB_ONLY,6.0,REGISTERED,REGISTERED_NOT_EXECUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""family"": ""projected_net_r_gate"", ""max_cost_to_risk"": 0.15, ""min_expected_R"": 1.0, ""min_hold_candles"": 6, ""min_projected_net_R"": 0.7, ""session_mode"": ""NY_ONLY"", ""skip_same_candle"": false, ""source_mode"": ""BB_ONLY""}",
P34_1752,4c79d627fad8e46b,low_r_filtered,1.1,0.9,0.15,NY_ONLY,False,BB_ONLY,6.0,REGISTERED,REGISTERED_NOT_EXECUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""family"": ""low_r_filtered"", ""max_cost_to_risk"": 0.15, ""min_expected_R"": 1.1, ""min_hold_candles"": 6, ""min_projected_net_R"": 0.9, ""session_mode"": ""NY_ONLY"", ""skip_same_candle"": false, ""source_mode"": ""BB_ONLY""}",
P34_1753,7aa92957a9c83834,session_aware,1.2,0.9,0.15,NY_ONLY,False,BB_ONLY,6.0,REGISTERED,REGISTERED_NOT_EXECUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""family"": ""session_aware"", ""max_cost_to_risk"": 0.15, ""min_expected_R"": 1.2, ""min_hold_candles"": 6, ""min_projected_net_R"": 0.9, ""session_mode"": ""NY_ONLY"", ""skip_same_candle"": false, ""source_mode"": ""BB_ONLY""}",
P34_1754,d9d9692a5601bb46,off_hours_stricter_r,1.35,0.9,0.15,NY_ONLY,False,BB_ONLY,6.0,REGISTERED,REGISTERED_NOT_EXECUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""family"": ""off_hours_stricter_r"", ""max_cost_to_risk"": 0.15, ""min_expected_R"": 1.35, ""min_hold_candles"": 6, ""min_projected_net_R"": 0.9, ""session_mode"": ""NY_ONLY"", ""skip_same_candle"": false, ""source_mode"": ""BB_ONLY""}",
P34_1755,41c4e49a6a8b371c,same_candle_hardened,1.5,1.0,0.2,NY_ONLY,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED,REGISTERED_NOT_EXECUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""family"": ""same_candle_hardened"", ""max_cost_to_risk"": 0.2, ""min_expected_R"": 1.5, ""min_hold_candles"": 6, ""min_projected_net_R"": 1.0, ""session_mode"": ""NY_ONLY"", ""skip_same_candle"": false, ""source_mode"": ""LOW_ACTIVITY_ONLY""}",
P34_1756,f69c60fd5788f845,cand0190_relative,1.8,1.0,0.2,NY_ONLY,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED,REGISTERED_NOT_EXECUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""family"": ""cand0190_relative"", ""max_cost_to_risk"": 0.2, ""min_expected_R"": 1.8, ""min_hold_candles"": 6, ""min_projected_net_R"": 1.0, ""session_mode"": ""NY_ONLY"", ""skip_same_candle"": false, ""source_mode"": ""LOW_ACTIVITY_ONLY""}",
P34_1757,83b91b227b1dbd73,high_pf_low_frequency,,1.0,0.2,OFF_HOURS_STRICT_R,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED,REGISTERED_NOT_EXECUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""family"": ""high_pf_low_frequency"", ""max_cost_to_risk"": 0.2, ""min_expected_R"": null, ""min_hold_candles"": 6, ""min_projected_net_R"": 1.0, ""session_mode"": ""OFF_HOURS_STRICT_R"", ""skip_same_candle"": false, ""source_mode"": ""LOW_ACTIVITY_ONLY""}",
P34_1758,1924a20345ac4418,stress_hardened,1.0,1.15,0.2,OFF_HOURS_STRICT_R,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED,REGISTERED_NOT_EXECUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""family"": ""stress_hardened"", ""max_cost_to_risk"": 0.2, ""min_expected_R"": 1.0, ""min_hold_candles"": 6, ""min_projected_net_R"": 1.15, ""session_mode"": ""OFF_HOURS_STRICT_R"", ""skip_same_candle"": false, ""source_mode"": ""LOW_ACTIVITY_ONLY""}",
P34_1759,0bd35621c3e20150,balanced_activity,1.1,1.15,0.2,OFF_HOURS_STRICT_R,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED,REGISTERED_NOT_EXECUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""family"": ""balanced_activity"", ""max_cost_to_risk"": 0.2, ""min_expected_R"": 1.1, ""min_hold_candles"": 6, ""min_projected_net_R"": 1.15, ""session_mode"": ""OFF_HOURS_STRICT_R"", ""skip_same_candle"": false, ""source_mode"": ""LOW_ACTIVITY_ONLY""}",
P34_1760,b44ff70a9370c5e2,cost_to_atr_gate,1.2,1.15,0.3,OFF_HOURS_STRICT_R,True,LOW_ACTIVITY_ONLY,6.0,REGISTERED,REGISTERED_NOT_EXECUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""family"": ""cost_to_atr_gate"", ""max_cost_to_risk"": 0.3, ""min_expected_R"": 1.2, ""min_hold_candles"": 6, ""min_projected_net_R"": 1.15, ""session_mode"": ""OFF_HOURS_STRICT_R"", ""skip_same_candle"": true, ""source_mode"": ""LOW_ACTIVITY_ONLY""}",
P34_1761,21a914959e570ba8,projected_net_r_gate,1.35,1.3,0.3,OFF_HOURS_STRICT_R,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED,REGISTERED_NOT_EXECUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""family"": ""projected_net_r_gate"", ""max_cost_to_risk"": 0.3, ""min_expected_R"": 1.35, ""min_hold_candles"": 6, ""min_projected_net_R"": 1.3, ""session_mode"": ""OFF_HOURS_STRICT_R"", ""skip_same_candle"": false, ""source_mode"": ""LOW_ACTIVITY_ONLY""}",
P34_1762,561513e232f0d9d5,low_r_filtered,1.5,1.3,0.3,OFF_HOURS_STRICT_R,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED,REGISTERED_NOT_EXECUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""family"": ""low_r_filtered"", ""max_cost_to_risk"": 0.3, ""min_expected_R"": 1.5, ""min_hold_candles"": 6, ""min_projected_net_R"": 1.3, ""session_mode"": ""OFF_HOURS_STRICT_R"", ""skip_same_candle"": false, ""source_mode"": ""LOW_ACTIVITY_ONLY""}",
P34_1763,981b81a076675ca0,session_aware,1.8,1.3,0.3,OFF_HOURS_STRICT_R,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED,REGISTERED_NOT_EXECUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""family"": ""session_aware"", ""max_cost_to_risk"": 0.3, ""min_expected_R"": 1.8, ""min_hold_candles"": 6, ""min_projected_net_R"": 1.3, ""session_mode"": ""OFF_HOURS_STRICT_R"", ""skip_same_candle"": false, ""source_mode"": ""LOW_ACTIVITY_ONLY""}",
P34_1764,a7d7f910b663a0bc,off_hours_stricter_r,,,0.3,ALL,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED,REGISTERED_NOT_EXECUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""family"": ""off_hours_stricter_r"", ""max_cost_to_risk"": 0.3, ""min_expected_R"": null, ""min_hold_candles"": 6, ""min_projected_net_R"": null, ""session_mode"": ""ALL"", ""skip_same_candle"": false, ""source_mode"": ""LOW_ACTIVITY_ONLY""}",
P34_1765,7fea2ab2995bb769,same_candle_hardened,1.0,,0.45,ALL,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED,REGISTERED_NOT_EXECUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""family"": ""same_candle_hardened"", ""max_cost_to_risk"": 0.45, ""min_expected_R"": 1.0, ""min_hold_candles"": 6, ""min_projected_net_R"": null, ""session_mode"": ""ALL"", ""skip_same_candle"": false, ""source_mode"": ""LOW_ACTIVITY_ONLY""}",
P34_1766,39e7af7f9ffef8ce,cand0190_relative,1.1,,0.45,ALL,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED,REGISTERED_NOT_EXECUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""family"": ""cand0190_relative"", ""max_cost_to_risk"": 0.45, ""min_expected_R"": 1.1, ""min_hold_candles"": 6, ""min_projected_net_R"": null, ""session_mode"": ""ALL"", ""skip_same_candle"": false, ""source_mode"": ""LOW_ACTIVITY_ONLY""}",
P34_1767,fbc4340aff5bed27,high_pf_low_frequency,1.2,0.7,0.45,ALL,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED,REGISTERED_NOT_EXECUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""family"": ""high_pf_low_frequency"", ""max_cost_to_risk"": 0.45, ""min_expected_R"": 1.2, ""min_hold_candles"": 6, ""min_projected_net_R"": 0.7, ""session_mode"": ""ALL"", ""skip_same_candle"": false, ""source_mode"": ""LOW_ACTIVITY_ONLY""}",
P34_1768,329cb13bd902e776,stress_hardened,1.35,0.7,0.45,ALL,False,ALL,,REGISTERED,REGISTERED_NOT_EXECUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""family"": ""stress_hardened"", ""max_cost_to_risk"": 0.45, ""min_expected_R"": 1.35, ""min_hold_candles"": null, ""min_projected_net_R"": 0.7, ""session_mode"": ""ALL"", ""skip_same_candle"": false, ""source_mode"": ""ALL""}",
P34_1769,c1fd11fa23a76f20,balanced_activity,1.5,0.7,0.45,ALL,False,ALL,,REGISTERED,REGISTERED_NOT_EXECUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""family"": ""balanced_activity"", ""max_cost_to_risk"": 0.45, ""min_expected_R"": 1.5, ""min_hold_candles"": null, ""min_projected_net_R"": 0.7, ""session_mode"": ""ALL"", ""skip_same_candle"": false, ""source_mode"": ""ALL""}",
P34_1770,1bf34a1221fe41b1,cost_to_atr_gate,1.8,0.9,,ALL,False,ALL,,REGISTERED,REGISTERED_NOT_EXECUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""family"": ""cost_to_atr_gate"", ""max_cost_to_risk"": null, ""min_expected_R"": 1.8, ""min_hold_candles"": null, ""min_projected_net_R"": 0.9, ""session_mode"": ""ALL"", ""skip_same_candle"": false, ""source_mode"": ""ALL""}",
P34_1771,e3acb0decc5af22b,projected_net_r_gate,,0.9,,NO_OFF_HOURS,True,ALL,,REGISTERED,REGISTERED_NOT_EXECUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""family"": ""projected_net_r_gate"", ""max_cost_to_risk"": null, ""min_expected_R"": null, ""min_hold_candles"": null, ""min_projected_net_R"": 0.9, ""session_mode"": ""NO_OFF_HOURS"", ""skip_same_candle"": true, ""source_mode"": ""ALL""}",
P34_1772,775632a481049e00,low_r_filtered,1.0,0.9,,NO_OFF_HOURS,False,ALL,,REGISTERED,REGISTERED_NOT_EXECUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""family"": ""low_r_filtered"", ""max_cost_to_risk"": null, ""min_expected_R"": 1.0, ""min_hold_candles"": null, ""min_projected_net_R"": 0.9, ""session_mode"": ""NO_OFF_HOURS"", ""skip_same_candle"": false, ""source_mode"": ""ALL""}",
P34_1773,1194d4c920126c57,session_aware,1.1,1.0,,NO_OFF_HOURS,False,ALL,,REGISTERED,REGISTERED_NOT_EXECUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""family"": ""session_aware"", ""max_cost_to_risk"": null, ""min_expected_R"": 1.1, ""min_hold_candles"": null, ""min_projected_net_R"": 1.0, ""session_mode"": ""NO_OFF_HOURS"", ""skip_same_candle"": false, ""source_mode"": ""ALL""}",
P34_1774,4e9df1f51820a9d0,off_hours_stricter_r,1.2,1.0,,NO_OFF_HOURS,False,ALL,,REGISTERED,REGISTERED_NOT_EXECUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""family"": ""off_hours_stricter_r"", ""max_cost_to_risk"": null, ""min_expected_R"": 1.2, ""min_hold_candles"": null, ""min_projected_net_R"": 1.0, ""session_mode"": ""NO_OFF_HOURS"", ""skip_same_candle"": false, ""source_mode"": ""ALL""}",
P34_1775,776766a8f721f486,same_candle_hardened,1.35,1.0,0.1,NO_OFF_HOURS,False,ALL,,REGISTERED,REGISTERED_NOT_EXECUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""family"": ""same_candle_hardened"", ""max_cost_to_risk"": 0.1, ""min_expected_R"": 1.35, ""min_hold_candles"": null, ""min_projected_net_R"": 1.0, ""session_mode"": ""NO_OFF_HOURS"", ""skip_same_candle"": false, ""source_mode"": ""ALL""}",
P34_1776,fb9d504636a1aaa2,cand0190_relative,1.5,1.15,0.1,NO_OFF_HOURS,False,ALL,,REGISTERED,REGISTERED_NOT_EXECUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""family"": ""cand0190_relative"", ""max_cost_to_risk"": 0.1, ""min_expected_R"": 1.5, ""min_hold_candles"": null, ""min_projected_net_R"": 1.15, ""session_mode"": ""NO_OFF_HOURS"", ""skip_same_candle"": false, ""source_mode"": ""ALL""}",
P34_1777,f09753150c6e108f,high_pf_low_frequency,1.8,1.15,0.1,NO_OFF_HOURS,False,ALL,,REGISTERED,REGISTERED_NOT_EXECUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""family"": ""high_pf_low_frequency"", ""max_cost_to_risk"": 0.1, ""min_expected_R"": 1.8, ""min_hold_candles"": null, ""min_projected_net_R"": 1.15, ""session_mode"": ""NO_OFF_HOURS"", ""skip_same_candle"": false, ""source_mode"": ""ALL""}",
P34_1778,bab135399ed69193,stress_hardened,,1.15,0.1,LONDON_NY,False,ALL,,REGISTERED,REGISTERED_NOT_EXECUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""family"": ""stress_hardened"", ""max_cost_to_risk"": 0.1, ""min_expected_R"": null, ""min_hold_candles"": null, ""min_projected_net_R"": 1.15, ""session_mode"": ""LONDON_NY"", ""skip_same_candle"": false, ""source_mode"": ""ALL""}",
P34_1779,4c9c37159f4f6834,balanced_activity,1.0,1.3,0.1,LONDON_NY,False,ALL,,REGISTERED,REGISTERED_NOT_EXECUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""family"": ""balanced_activity"", ""max_cost_to_risk"": 0.1, ""min_expected_R"": 1.0, ""min_hold_candles"": null, ""min_projected_net_R"": 1.3, ""session_mode"": ""LONDON_NY"", ""skip_same_candle"": false, ""source_mode"": ""ALL""}",
P34_1780,610e0e14c9e578d0,cost_to_atr_gate,1.1,1.3,0.15,LONDON_NY,False,ALL,,REGISTERED,REGISTERED_NOT_EXECUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""family"": ""cost_to_atr_gate"", ""max_cost_to_risk"": 0.15, ""min_expected_R"": 1.1, ""min_hold_candles"": null, ""min_projected_net_R"": 1.3, ""session_mode"": ""LONDON_NY"", ""skip_same_candle"": false, ""source_mode"": ""ALL""}",
P34_1781,d2cd38677ed5d2aa,projected_net_r_gate,1.2,1.3,0.15,LONDON_NY,False,NO_FUNDING_REVERSAL,,REGISTERED,REGISTERED_NOT_EXECUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""family"": ""projected_net_r_gate"", ""max_cost_to_risk"": 0.15, ""min_expected_R"": 1.2, ""min_hold_candles"": null, ""min_projected_net_R"": 1.3, ""session_mode"": ""LONDON_NY"", ""skip_same_candle"": false, ""source_mode"": ""NO_FUNDING_REVERSAL""}",
P34_1782,5a6b8968d4329376,low_r_filtered,1.35,,0.15,LONDON_NY,True,NO_FUNDING_REVERSAL,,REGISTERED,REGISTERED_NOT_EXECUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""family"": ""low_r_filtered"", ""max_cost_to_risk"": 0.15, ""min_expected_R"": 1.35, ""min_hold_candles"": null, ""min_projected_net_R"": null, ""session_mode"": ""LONDON_NY"", ""skip_same_candle"": true, ""source_mode"": ""NO_FUNDING_REVERSAL""}",
P34_1783,a9bd8d44fc4cc5cc,session_aware,1.5,,0.15,LONDON_NY,False,NO_FUNDING_REVERSAL,,REGISTERED,REGISTERED_NOT_EXECUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""family"": ""session_aware"", ""max_cost_to_risk"": 0.15, ""min_expected_R"": 1.5, ""min_hold_candles"": null, ""min_projected_net_R"": null, ""session_mode"": ""LONDON_NY"", ""skip_same_candle"": false, ""source_mode"": ""NO_FUNDING_REVERSAL""}",
P34_1784,db42a78065a49f5a,off_hours_stricter_r,1.8,,0.15,LONDON_NY,False,NO_FUNDING_REVERSAL,,REGISTERED,REGISTERED_NOT_EXECUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""family"": ""off_hours_stricter_r"", ""max_cost_to_risk"": 0.15, ""min_expected_R"": 1.8, ""min_hold_candles"": null, ""min_projected_net_R"": null, ""session_mode"": ""LONDON_NY"", ""skip_same_candle"": false, ""source_mode"": ""NO_FUNDING_REVERSAL""}",
P34_1785,8d0cdb140856d736,same_candle_hardened,,0.7,0.2,LONDON_ONLY,False,NO_FUNDING_REVERSAL,2.0,REGISTERED,REGISTERED_NOT_EXECUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""family"": ""same_candle_hardened"", ""max_cost_to_risk"": 0.2, ""min_expected_R"": null, ""min_hold_candles"": 2, ""min_projected_net_R"": 0.7, ""session_mode"": ""LONDON_ONLY"", ""skip_same_candle"": false, ""source_mode"": ""NO_FUNDING_REVERSAL""}",
P34_1786,8110c9d5df2f168d,cand0190_relative,1.0,0.7,0.2,LONDON_ONLY,False,NO_FUNDING_REVERSAL,2.0,REGISTERED,REGISTERED_NOT_EXECUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""family"": ""cand0190_relative"", ""max_cost_to_risk"": 0.2, ""min_expected_R"": 1.0, ""min_hold_candles"": 2, ""min_projected_net_R"": 0.7, ""session_mode"": ""LONDON_ONLY"", ""skip_same_candle"": false, ""source_mode"": ""NO_FUNDING_REVERSAL""}",
P34_1787,6ecc0ca2723ac8f4,high_pf_low_frequency,1.1,0.7,0.2,LONDON_ONLY,False,NO_FUNDING_REVERSAL,2.0,REGISTERED,REGISTERED_NOT_EXECUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""family"": ""high_pf_low_frequency"", ""max_cost_to_risk"": 0.2, ""min_expected_R"": 1.1, ""min_hold_candles"": 2, ""min_projected_net_R"": 0.7, ""session_mode"": ""LONDON_ONLY"", ""skip_same_candle"": false, ""source_mode"": ""NO_FUNDING_REVERSAL""}",
P34_1788,7aa64b9b1125b78e,stress_hardened,1.2,0.9,0.2,LONDON_ONLY,False,NO_FUNDING_REVERSAL,2.0,REGISTERED,REGISTERED_NOT_EXECUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""family"": ""stress_hardened"", ""max_cost_to_risk"": 0.2, ""min_expected_R"": 1.2, ""min_hold_candles"": 2, ""min_projected_net_R"": 0.9, ""session_mode"": ""LONDON_ONLY"", ""skip_same_candle"": false, ""source_mode"": ""NO_FUNDING_REVERSAL""}",
