strategy_id,source_sleeve,side,session,entry_time,exit_time,hold_time,entry_price,exit_price,net_pnl,R,expected_R,projected_net_R,cost_to_risk,fees,slippage,funding,reason,same_candle,month,year,drawdown_contribution,losing_cluster,winning_cluster,high_friction,low_quality,high_quality,live_known_improvement
Strategy #1 (Combined Router v1),Funding Reversal Short,Short,LONDON,1609671600000,1609696800000,7,33928.5,32487.46839722146,108.47305430447476,0.9608368447851784,0.9608368447851784,0.9608368447851784,0.05,2.4905988148958045,2.487421229281153,-2.8862829109799994,TP Hit,False,2021-01,2021,0.0,False,True,False,False,False,none
Strategy #1 (Combined Router v1),ATR Expansion Short,Short,LONDON,1609747200000,1609754400000,2,32171.3,29964.7480245283,83.30924852294828,1.4647026677456725,1.4647026677456725,1.4647026677456725,0.05,1.1495168884537734,1.1490308030521843,-2.8163423189492005,TP Hit,False,2021-01,2021,0.0,True,False,False,False,True,none
Strategy #1 (Combined Router v1),BB Expansion Short,Short,LONDON,1609758000000,1609772400000,4,30264.3,32167.70800761982,-116.07744069741794,-1.008517745931509,-1.008517745931509,-1.008517745931509,0.05,1.8729602402285948,1.872348965745623,0.0,SL Hit,False,2021-01,2021,0.9920344612084593,False,True,False,True,False,filter_low_projected_R
Strategy #1 (Combined Router v1),ATR Expansion Long,Long,OFF_HOURS,1609804800000,1609822800000,5,32045.6,30251.41645401085,-116.12868641007792,-1.0085063784368875,-1.0085063784368875,-1.0085063784368875,0.05,1.962356018301342,1.9645463164593275,1.1327669944605,SL Hit,False,2021-01,2021,0.9924724232503724,True,False,False,True,False,filter_off_hours
Strategy #1 (Combined Router v1),BB Expansion Long,Long,NEW_YORK,1609873200000,1609905600000,9,33428.2,35003.575359114286,115.50270389448916,1.075101341771832,1.075101341771832,1.075101341771832,0.05,2.600407463646343,2.60000126427802,1.6254159345503998,TP Hit,False,2021-01,2021,0.0,True,False,False,False,False,none
Strategy #1 (Combined Router v1),Funding Reversal Short,Short,OFF_HOURS,1609912800000,1609974000000,17,35052.2,36737.87092918604,-108.92574902977114,-1.0110115951224408,-1.0110115951224408,-1.0110115951224408,0.05,2.4049673761277326,2.4046136243157674,-6.419170601821699,SL Hit,False,2021-01,2021,0.9309138459742121,True,False,False,True,False,filter_off_hours
Strategy #1 (Combined Router v1),BB Expansion Long,Long,OFF_HOURS,1609977600000,1610028000000,14,36844.2,38543.71875152072,108.7922230561923,1.071637515426017,1.071637515426017,1.071637515426017,0.05,2.638577156303225,2.6398050088074525,7.535512393955001,TP Hit,False,2021-01,2021,0.0,False,True,False,False,False,none
Strategy #1 (Combined Router v1),Funding Reversal Short,Short,NEW_YORK,1610031600000,1610042400000,3,38472.4,40023.02987343558,-113.52606817155008,-1.0130675183552378,-1.0130675183552378,-1.0130675183552378,0.05,2.904330905317116,2.9060920492919977,-4.124873368,SL Hit,False,2021-01,2021,0.9702296259723073,True,False,False,True,False,filter_low_projected_R
Strategy #1 (Combined Router v1),Funding Reversal Short,Short,OFF_HOURS,1610064000000,1610071200000,2,39478.6,37501.06308359582,111.28604920272284,0.970847545799135,0.970847545799135,0.970847545799135,0.05,2.1169407347988853,2.115363852872215,-4.638459535292,TP Hit,False,2021-01,2021,0.0,True,False,False,False,False,none
Strategy #1 (Combined Router v1),BB Expansion Long,Long,LONDON,1610103600000,1610139600000,10,40854.2,38816.12374235761,-117.25044054382816,-1.0096191460233126,-1.0096191460233126,-1.0096191460233126,0.05,2.1909339029148343,2.191077391610379,2.965312470582,SL Hit,False,2021-01,2021,1.0020592882863106,True,False,False,True,False,filter_low_projected_R
Strategy #1 (Combined Router v1),ATR Expansion Short,Short,OFF_HOURS,1610175600000,1610190000000,4,38998.5,41078.553858522384,-113.13594596194802,-1.009967839165391,-1.009967839165391,-1.009967839165391,0.05,2.1620804541801046,2.161026670844324,-1.3490428524407998,SL Hit,False,2021-01,2021,0.9668955183827296,False,True,False,True,False,filter_off_hours
Strategy #1 (Combined Router v1),BB Expansion Short,Short,NEW_YORK,1610301600000,1610308800000,2,38577.9,36900.51790415305,116.41464496953613,1.0732423587244335,1.0732423587244335,1.0732423587244335,0.05,2.6794838355974333,2.678903728733013,0.0,TP Hit,False,2021-01,2021,0.0,True,False,False,False,False,none
Strategy #1 (Combined Router v1),BB Expansion Short,Short,OFF_HOURS,1610337600000,1610373600000,10,35451.7,32455.068674625127,149.6214540897279,1.35791847537801,1.35791847537801,1.35791847537801,0.05,1.6976692168656282,1.699471231250027,-1.4875570378499998,TP Hit,False,2021-01,2021,0.0,True,False,False,False,True,none
Strategy #1 (Combined Router v1),ATR Expansion Long,Long,OFF_HOURS,1610431200000,1610460000000,8,35958.0,33180.616088377465,-116.05002408724069,-1.0060122774929885,-1.0060122774929885,-1.0060122774929885,0.05,1.417341629811738,1.415672901262413,0.759942080905,SL Hit,False,2021-01,2021,0.9918001502007221,True,False,False,True,False,filter_off_hours
Strategy #1 (Combined Router v1),BB Expansion Short,Short,OFF_HOURS,1610499600000,1610521200000,6,32551.7,34708.121701673874,-113.88268385128492,-1.008108821572726,-1.008108821572726,-1.008108821572726,0.05,1.7487553642435207,1.7474801841511651,0.0,SL Hit,False,2021-01,2021,0.9732773761775039,True,False,False,True,False,filter_off_hours
Strategy #1 (Combined Router v1),Funding Reversal Short,Short,NEW_YORK,1610564400000,1610575200000,3,35759.1,37649.38670385833,-113.69246588540516,-1.0100537392805509,-1.0100537392805509,-1.0100537392805509,0.05,2.1655503577638204,2.164431856835603,0.0,SL Hit,False,2021-01,2021,0.9716517133772221,True,False,False,True,False,filter_low_projected_R
Strategy #1 (Combined Router v1),BB Expansion Long,Long,OFF_HOURS,1610578800000,1610632800000,15,37281.6,39091.384939618096,111.30205900871772,1.076122135197514,1.076122135197514,1.076122135197514,0.05,2.4821220105375885,2.480755563319326,3.851840055921,TP Hit,False,2021-01,2021,0.0,False,True,False,False,False,none
Strategy #1 (Combined Router v1),Funding Reversal Short,Short,NEW_YORK,1610640000000,1610686800000,13,39561.2,38058.8839437331,107.73882231169245,0.9624949819549694,0.9624949819549694,0.9624949819549694,0.05,2.755512980002525,2.7533751724162063,-3.829895296745099,TP Hit,False,2021-01,2021,0.0,False,True,False,False,False,none
Strategy #1 (Combined Router v1),BB Expansion Short,Short,NEW_YORK,1610722800000,1610722800000,0,36976.0,35539.89138728968,116.18760536238396,1.068840398048842,1.068840398048842,1.068840398048842,0.05,3.009409492572522,3.0088384083677595,0.0,TP Hit,True,2021-01,2021,0.0,False,True,False,False,False,none
Strategy #1 (Combined Router v1),BB Expansion Short,Short,LONDON,1610870400000,1610899200000,8,34770.4,36122.29009342736,-116.1084674782605,-1.0135339668933876,-1.0135339668933876,-1.0135339668933876,0.05,3.0129393289706634,3.0100301139134173,-1.8151297920360003,SL Hit,False,2021-01,2021,0.9922996258746618,False,True,False,True,False,filter_low_projected_R
Strategy #1 (Combined Router v1),Funding Reversal Short,Short,NEW_YORK,1610974800000,1610989200000,4,37078.2,35742.95763307234,106.92592933328945,0.960381528828645,0.960381528828645,0.960381528828645,0.05,2.9128463053228937,2.913803803421324,-3.0193862844000003,TP Hit,False,2021-01,2021,0.0,False,True,False,False,False,none
Strategy #1 (Combined Router v1),Funding Reversal Short,Short,OFF_HOURS,1611021600000,1611100800000,22,37003.4,35822.94389150177,116.13761115413578,0.9517668697357304,0.9517668697357304,0.9517668697357304,0.05,3.3135986470633307,3.3180893823717126,-12.0297039278598,TP Hit,False,2021-01,2021,0.0,False,True,False,False,False,none
Strategy #1 (Combined Router v1),BB Expansion Short,Short,OFF_HOURS,1611115200000,1611158400000,12,35080.6,33868.95680646359,121.47790416548771,1.065484047003904,1.065484047003904,1.065484047003904,0.05,3.44747784032318,3.4446015395536964,-3.761062652170001,TP Hit,False,2021-01,2021,0.0,False,True,False,False,False,none
Strategy #1 (Combined Router v1),BB Expansion Short,Short,LONDON,1611223200000,1611230400000,2,32899.2,31532.248773919528,120.12619515241587,1.071360233358342,1.071360233358342,1.071360233358342,0.05,2.8994151948263784,2.8960420737897947,0.0,TP Hit,False,2021-01,2021,0.0,False,True,False,False,False,none
Strategy #1 (Combined Router v1),BB Expansion Long,Long,NEW_YORK,1611342000000,1611399600000,16,33306.4,31804.32453416802,-120.21552715372717,-1.0107054826313475,-1.0107054826313475,-1.0107054826313475,0.05,2.539318256832553,2.541249151407901,0.514322562,SL Hit,False,2021-01,2021,1.027399854720362,False,True,False,True,False,filter_low_projected_R
Strategy #1 (Combined Router v1),BB Expansion Short,Short,NEW_YORK,1611406800000,1611460800000,15,31594.9,32856.24342688374,-118.41982341094048,-1.013189494421188,-1.013189494421188,-1.013189494421188,0.05,2.964752597636652,2.967911881695778,-0.5885244599999999,SL Hit,False,2021-01,2021,1.0120532035169725,False,True,False,True,False,filter_low_projected_R
Strategy #1 (Combined Router v1),BB Expansion Long,Long,OFF_HOURS,1611547200000,1611579600000,9,33616.8,34653.370495953095,116.89442080349852,1.0572554191236234,1.0572554191236234,1.0572554191236234,0.05,3.9938049740132566,3.993836292159133,0.3905222490000001,TP Hit,False,2021-01,2021,0.0,True,False,False,False,False,none
Strategy #1 (Combined Router v1),Funding Reversal Short,Short,NEW_YORK,1611583200000,1611601200000,5,34547.7,33492.566011810275,107.71805269526256,0.9536193901017735,0.9536193901017735,0.9536193901017735,0.05,3.538093832614134,3.538903061083343,-1.5222117561456,TP Hit,False,2021-01,2021,0.0,False,True,False,False,False,none
Strategy #1 (Combined Router v1),BB Expansion Short,Short,OFF_HOURS,1611633600000,1611698400000,18,31504.9,32689.933057608283,-121.07895841370856,-1.013978651850077,-1.013978651850077,-1.013978651850077,0.05,3.209741652880415,3.2116798129736708,-0.634089,SL Hit,False,2021-01,2021,1.0347790109081607,False,True,False,True,False,filter_off_hours
Strategy #1 (Combined Router v1),BB Expansion Short,Short,LONDON,1611748800000,1611756000000,2,30631.8,29507.90974219199,119.22642392012348,1.0663721130095043,1.0663721130095043,1.0663721130095043,0.05,3.277614180949463,3.2805273922534104,0.0,TP Hit,False,2021-01,2021,0.0,False,True,False,False,False,none
Strategy #1 (Combined Router v1),BB Expansion Long,Long,NEW_YORK,1611853200000,1611874800000,6,32458.7,33684.97250674415,120.51326771956818,1.067408892145194,1.067408892145194,1.067408892145194,0.05,3.34025546159058,3.3442020826319645,0.0,TP Hit,False,2021-01,2021,0.0,False,True,False,False,False,none
Strategy #1 (Combined Router v1),BB Expansion Long,Long,LONDON,1611910800000,1611910800000,0,36406.6,38248.53150349142,124.51767170403738,1.0888309225778892,1.0888309225778892,1.0888309225778892,0.05,2.575602036870454,2.57672445409732,0.0,TP Hit,True,2021-01,2021,0.0,False,True,False,False,False,none
Strategy #1 (Combined Router v1),Funding Reversal Short,Short,LONDON,1611921600000,1611943200000,6,37050.9,34835.60432591502,116.55064465403456,0.9788659033685386,0.9788659033685386,0.9788659033685386,0.05,1.8690491124737905,1.8693530759355923,-3.2243187140892,TP Hit,False,2021-01,2021,0.0,False,True,False,False,False,none
Strategy #1 (Combined Router v1),ATR Expansion Short,Short,OFF_HOURS,1611975600000,1612310400000,93,33878.9,36157.117248711766,-110.43143833168835,-1.0079948419582303,-1.0079948419582303,-1.0079948419582303,0.05,1.8559544570908617,1.8560347647083617,-12.170030307126,SL Hit,False,2021-01,2021,0.9329941785405989,True,False,False,True,False,filter_off_hours
Strategy #1 (Combined Router v1),Funding Reversal Short,Short,OFF_HOURS,1612314000000,1612368000000,15,36161.2,37192.93610763661,-118.22865870117806,-1.0183459448636327,-1.0183459448636327,-1.0183459448636327,0.05,4.291216962296742,4.29356941259058,-6.775682854601701,SL Hit,False,2021-02,2021,0.9988699954586202,True,False,False,True,False,filter_off_hours
Strategy #1 (Combined Router v1),Funding Reversal Short,Short,OFF_HOURS,1612389600000,1612396800000,2,37271.9,38243.37601838265,-121.62994526729884,-1.0200680981454204,-1.0200680981454204,-1.0200680981454204,0.05,4.681947113139724,4.678784360958758,-3.5150281252896,SL Hit,False,2021-02,2021,1.0276062015035652,True,False,False,True,False,filter_off_hours
Strategy #1 (Combined Router v1),BB Expansion Long,Long,OFF_HOURS,1614560400000,1614610800000,14,46269.4,48589.32576138039,151.73217912805,1.3428229695647884,1.3428229695647884,1.3428229695647884,0.05,3.177767313006244,3.178936691351592,0.5250795714295999,TP Hit,False,2021-03,2021,0.0,False,True,False,False,True,none
Strategy #1 (Combined Router v1),BB Expansion Long,Long,LONDON,1614762000000,1614772800000,3,50946.7,52572.93538088561,151.14965406673636,1.318266668973173,1.318266668973173,1.318266668973173,0.05,4.96894249828251,4.968923279922455,0.0,TP Hit,False,2021-03,2021,0.0,False,True,False,False,True,none
Strategy #1 (Combined Router v1),Funding Reversal Short,Short,NEW_YORK,1614790800000,1614826800000,10,51075.8,49598.85545014504,110.23663397900144,0.9511176502719256,0.9511176502719256,0.9511176502719256,0.05,3.875974234830585,3.876721634012916,-0.387877875,TP Hit,False,2021-03,2021,0.0,False,True,False,False,False,none
Strategy #1 (Combined Router v1),BB Expansion Short,Short,NEW_YORK,1614884400000,1614970800000,24,47593.4,49379.71946287918,-125.61030435913244,-1.014008250135224,-1.014008250135224,-1.014008250135224,0.05,3.345572621469332,3.34632894699568,-0.991311201,SL Hit,False,2021-03,2021,1.055631337059868,True,False,False,True,False,filter_low_projected_R
Strategy #1 (Combined Router v1),BB Expansion Long,Long,NEW_YORK,1614978000000,1615032000000,15,49203.9,47702.89595044952,-126.2966608775821,-1.016155116538024,-1.016155116538024,-1.016155116538024,0.05,3.924725235993206,3.923103752869334,0.7906076280000001,SL Hit,False,2021-03,2021,1.0613994900228545,True,False,False,True,False,filter_low_projected_R
Strategy #1 (Combined Router v1),BB Expansion Long,Long,LONDON,1615111200000,1615147200000,10,50986.8,49855.47654156137,-128.17509786461636,-1.022542105887387,-1.022542105887387,-1.022542105887387,0.05,5.445482933244314,5.448622504496598,0.54668142,SL Hit,False,2021-03,2021,1.0771859094437986,True,False,False,True,False,filter_low_projected_R
Strategy #1 (Combined Router v1),Funding Reversal Short,Short,OFF_HOURS,1615251600000,1615251600000,0,52057.6,53395.12653635511,-125.1227609660957,-1.0203565454427466,-1.0203565454427466,-1.0203565454427466,0.05,4.74537269413598,4.748779904183539,0.0,SL Hit,True,2021-03,2021,1.0515340133053246,True,False,False,True,False,filter_off_hours
Strategy #1 (Combined Router v1),BB Expansion Long,Long,OFF_HOURS,1615255200000,1615334400000,22,53665.3,55057.54175053706,110.28009277929536,1.047742172003698,1.047742172003698,1.047742172003698,0.05,4.783805037023631,4.785663708877982,7.453376230942399,TP Hit,False,2021-03,2021,0.0,True,False,False,False,False,none
Strategy #1 (Combined Router v1),Funding Reversal Short,Short,OFF_HOURS,1615338000000,1615341600000,1,55542.3,54305.198682206064,105.21380359230236,0.9369421915946996,0.9369421915946996,0.9369421915946996,0.05,4.888213691358169,4.888683654530373,0.0,TP Hit,False,2021-03,2021,0.0,True,False,False,False,False,none
Strategy #1 (Combined Router v1),Funding Reversal Short,Short,LONDON,1615370400000,1615392000000,6,55254.8,56801.39477858823,-122.8681432627208,-1.0186973715101664,-1.0186973715101664,-1.0186973715101664,0.05,4.370191596364942,4.373187322703117,-2.1364410635256,SL Hit,False,2021-03,2021,1.0325861641386855,False,True,False,True,False,filter_low_projected_R
Strategy #1 (Combined Router v1),BB Expansion Long,Long,NEW_YORK,1615395600000,1615410000000,4,57144.1,55721.85231201478,-124.20917578786296,-1.0199909687711006,-1.0199909687711006,-1.0199909687711006,0.05,4.7403699971046205,4.743888541375084,0.0,SL Hit,False,2021-03,2021,1.0438562264538689,False,True,False,True,False,filter_low_projected_R
Strategy #1 (Combined Router v1),Funding Reversal Short,Short,OFF_HOURS,1615413600000,1615424400000,3,56975.1,55390.13787530385,109.18920378316317,0.9504659129298364,0.9504659129298364,0.9504659129298364,0.05,3.876600706697984,3.877884754321117,-3.7034178858270006,TP Hit,False,2021-03,2021,0.0,True,False,False,False,False,none
Strategy #1 (Combined Router v1),Funding Reversal Short,Short,NEW_YORK,1615471200000,1615554000000,23,56974.2,55416.28469319974,118.2171008322384,0.9484160863668814,0.9484160863668814,0.9484160863668814,0.05,3.989862206608591,3.990504959129044,-11.5949762560288,TP Hit,False,2021-03,2021,0.0,False,True,False,False,False,none
Strategy #1 (Combined Router v1),Funding Reversal Short,Short,LONDON,1615629600000,1615629600000,0,57679.3,59068.997738292535,-125.98225418306605,-1.021702849932136,-1.021702849932136,-1.021702849932136,0.05,5.078550951615725,5.07555729296922,0.0,SL Hit,True,2021-03,2021,1.058757210306983,False,True,False,True,False,filter_low_projected_R
Strategy #1 (Combined Router v1),BB Expansion Long,Long,LONDON,1615636800000,1615665600000,8,59944.5,61473.41297808448,114.72683727086714,1.0351471929859013,1.0351471929859013,1.0351471929859013,0.05,4.856716519123379,4.85376660242444,2.729484456768,TP Hit,False,2021-03,2021,0.0,False,True,False,False,False,none
Strategy #1 (Combined Router v1),Funding Reversal Short,Short,NEW_YORK,1615669200000,1615716000000,13,61738.1,60282.68421164557,112.53056111461711,0.9406637993954416,0.9406637993954416,0.9406637993954416,0.05,4.636789800042532,4.637997201441786,-6.5557509997228,TP Hit,False,2021-03,2021,0.0,False,True,False,False,False,none
