timestamp,event_type,symbol,details
1612710000000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 1538.65
1612713600000,POSITION_OPENED,ETHUSDT,Side: Short | Size: 1.5250 | SL: 1592.99 | TP: 1463.18
1612713600000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: 0.000512 | Cost: $-1.2010
1612731600000,POSITION_CLOSED,ETHUSDT,Side: Short | Reason: SL Hit | Exit Price: 1593.786455349771 | PnL: $-86.41
1612782000000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 1664.03
1612785600000,SIGNAL_GENERATED,ETHUSDT,Side: Long | Close: 1733.28
1612789200000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 1688.87
1612792800000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 1715.56
1612796400000,SIGNAL_GENERATED,ETHUSDT,Side: Long | Close: 1737.78
1613037600000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 1787.95
1613048400000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 1794.33
1613052000000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 1800.9
1613055600000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 1800.69
1613404800000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 1823.32
1613984400000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 1823.03
1613998800000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 1731.89
1614013200000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 1683.41
1614067200000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 1444.44
1614157200000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 1690.94
1614355200000,SIGNAL_GENERATED,ETHUSDT,Side: Long | Close: 1551.79
1615212000000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 1735.85
1615215600000,POSITION_OPENED,ETHUSDT,Side: Short | Size: 1.4190 | SL: 1793.67 | TP: 1678.03
1615219200000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: 0.000451 | Cost: $-1.1158
1615237200000,POSITION_CLOSED,ETHUSDT,Side: Short | Reason: SL Hit | Exit Price: 1794.5692623089294 | PnL: $-85.92
1615449600000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 1747.51
1615453200000,POSITION_OPENED,ETHUSDT,Side: Short | Size: 1.5250 | SL: 1800.75 | TP: 1673.57
1615467600000,POSITION_CLOSED,ETHUSDT,Side: Short | Reason: SL Hit | Exit Price: 1801.6476324609082 | PnL: $-86.65
1615496400000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 1840.82
1615500000000,POSITION_OPENED,ETHUSDT,Side: Short | Size: 1.3700 | SL: 1899.45 | TP: 1782.19
1615507200000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: 0.000800 | Cost: $-2.0058
1615536000000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: 0.001326 | Cost: $-3.2632
1615536000000,POSITION_CLOSED,ETHUSDT,Side: Short | Reason: TP Hit | Exit Price: 1783.0761118802375 | PnL: $80.77
1615629600000,SIGNAL_GENERATED,ETHUSDT,Side: Long | Close: 1865.21
1615633200000,POSITION_OPENED,ETHUSDT,Side: Long | Size: 1.7010 | SL: 1817.53 | TP: 1918.18
1615651200000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: 0.001552 | Cost: $4.9627
1615654800000,POSITION_CLOSED,ETHUSDT,Side: Long | Reason: TP Hit | Exit Price: 1917.2250560143261 | PnL: $78.95
1615795200000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 1790.48
1615798800000,POSITION_OPENED,ETHUSDT,Side: Short | Size: 0.8100 | SL: 1841.05 | TP: 1720.24
1615824000000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: 0.000815 | Cost: $-1.1659
1615852800000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: 0.000130 | Cost: $-0.1893
1615856400000,POSITION_CLOSED,ETHUSDT,Side: Short | Reason: TP Hit | Exit Price: 1721.1014606961992 | PnL: $55.58
1616446800000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 1679.44
1616450400000,POSITION_OPENED,ETHUSDT,Side: Short | Size: 1.9800 | SL: 1721.08 | TP: 1621.60
1616457600000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: 0.000100 | Cost: $-0.3330
1616486400000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: 0.000100 | Cost: $-0.3326
1616515200000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: 0.000199 | Cost: $-0.6718
1616515200000,POSITION_CLOSED,ETHUSDT,Side: Short | Reason: SL Hit | Exit Price: 1721.9427519919232 | PnL: $-87.65
1616587200000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 1733.51
1616590800000,POSITION_OPENED,ETHUSDT,Side: Short | Size: 2.1060 | SL: 1772.24 | TP: 1665.73
1616601600000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: 0.000417 | Cost: $-1.5134
1616612400000,POSITION_CLOSED,ETHUSDT,Side: Short | Reason: TP Hit | Exit Price: 1666.5628785888252 | PnL: $137.01
1616612400000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 1636.34
1616616000000,POSITION_OPENED,ETHUSDT,Side: Short | Size: 2.0800 | SL: 1676.21 | TP: 1580.96
1616616000000,POSITION_CLOSED,ETHUSDT,Side: Short | Reason: TP Hit | Exit Price: 1581.7499757647715 | PnL: $108.45
1617033600000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 1808.68
1617037200000,POSITION_OPENED,ETHUSDT,Side: Short | Size: 2.2390 | SL: 1846.21 | TP: 1771.15
1617062400000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: 0.000843 | Cost: $-3.4303
1617091200000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: 0.000740 | Cost: $-3.0142
1617098400000,POSITION_CLOSED,ETHUSDT,Side: Short | Reason: SL Hit | Exit Price: 1847.135369179284 | PnL: $-85.94
1617116400000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 1831.7
1617120000000,POSITION_OPENED,ETHUSDT,Side: Short | Size: 2.3050 | SL: 1867.78 | TP: 1795.62
1617120000000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: 0.000566 | Cost: $-2.3918
1617148800000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: 0.000765 | Cost: $-3.2508
1617177600000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: 0.001071 | Cost: $-4.4870
1617177600000,POSITION_CLOSED,ETHUSDT,Side: Short | Reason: TP Hit | Exit Price: 1796.5205493628598 | PnL: $85.19
1617213600000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 1894.6
1617217200000,POSITION_OPENED,ETHUSDT,Side: Short | Size: 1.8510 | SL: 1940.00 | TP: 1849.20
1617220800000,POSITION_CLOSED,ETHUSDT,Side: Short | Reason: SL Hit | Exit Price: 1940.9664517592257 | PnL: $-91.04
1617220800000,SIGNAL_GENERATED,ETHUSDT,Side: Long | Close: 1944.5
1617224400000,POSITION_OPENED,ETHUSDT,Side: Long | Size: 1.8470 | SL: 1899.49 | TP: 1994.51
1617235200000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: 0.000386 | Cost: $1.3694
1617264000000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: 0.001569 | Cost: $5.5865
1617292800000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: 0.001092 | Cost: $3.9257
1617300000000,POSITION_CLOSED,ETHUSDT,Side: Long | Reason: SL Hit | Exit Price: 1898.5421694387962 | PnL: $-101.16
1617303600000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 1977.54
1617307200000,POSITION_OPENED,ETHUSDT,Side: Short | Size: 1.4420 | SL: 2034.46 | TP: 1920.62
1617321600000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: 0.000505 | Cost: $-1.4330
1617350400000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: 0.001218 | Cost: $-3.5083
1617372000000,POSITION_CLOSED,ETHUSDT,Side: Short | Reason: SL Hit | Exit Price: 2035.4774008599777 | PnL: $-82.85
1617390000000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 2064.46
1617393600000,POSITION_OPENED,ETHUSDT,Side: Short | Size: 1.5440 | SL: 2117.11 | TP: 2011.81
1617400800000,POSITION_CLOSED,ETHUSDT,Side: Short | Reason: SL Hit | Exit Price: 2118.1671458850806 | PnL: $-87.79
1617440400000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 2112.28
1617454800000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 2118.77
1617469200000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 2034.39
1617472800000,SIGNAL_GENERATED,ETHUSDT,Side: Long | Close: 2068.96
1617483600000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 2035.82
1617544800000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 2086.33
1617627600000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 2083.02
1617631200000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 2122.53
1617634800000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 2118.93
1617638400000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 2116.23
1617642000000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 2113.28
1617645600000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 2105.52
1617649200000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 2108.97
1617652800000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 2109.73
1617656400000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 2114.21
1617793200000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 1982.12
1617796800000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 1983.35
1617901200000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 2065.9
1617904800000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 2067.93
1618300800000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 2230.14
1618304400000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 2224.51
1618308000000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 2219.65
1618311600000,SIGNAL_GENERATED,ETHUSDT,Side: Long | Close: 2235.43
1618322400000,SIGNAL_GENERATED,ETHUSDT,Side: Long | Close: 2264.78
1618326000000,SIGNAL_GENERATED,ETHUSDT,Side: Long | Close: 2281.09
1618329600000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 2277.55
1618434000000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 2431.81
1618477200000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 2454.52
1618491600000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 2469.77
1618509600000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 2472.02
1618513200000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 2485.13
1618516800000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 2503.91
1618520400000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 2501.32
1618560000000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 2422.64
1618567200000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 2355.25
1618585200000,SIGNAL_GENERATED,ETHUSDT,Side: Long | Close: 2430.77
1618671600000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 2346.73
1618678800000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 2327.17
1618844400000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 2096.4
1618848000000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 2106.27
1618938000000,SIGNAL_GENERATED,ETHUSDT,Side: Long | Close: 2269.54
1618945200000,SIGNAL_GENERATED,ETHUSDT,Side: Long | Close: 2324.81
1619013600000,SIGNAL_GENERATED,ETHUSDT,Side: Long | Close: 2440.21
1619017200000,SIGNAL_GENERATED,ETHUSDT,Side: Long | Close: 2442.08
1619089200000,SIGNAL_GENERATED,ETHUSDT,Side: Long | Close: 2545.05
1619100000000,SIGNAL_GENERATED,ETHUSDT,Side: Long | Close: 2602.54
1619121600000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 2405.07
1619200800000,SIGNAL_GENERATED,ETHUSDT,Side: Long | Close: 2346.93
1619208000000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 2321.0
1619258400000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 2188.87
1619262000000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 2179.7
1620061200000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 3285.33
1620064800000,POSITION_OPENED,ETHUSDT,Side: Short | Size: 0.4110 | SL: 3383.06 | TP: 3187.60
1620079200000,POSITION_CLOSED,ETHUSDT,Side: Short | Reason: SL Hit | Exit Price: 3384.752861119286 | PnL: $-42.86
1620122400000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 3439.05
1620126000000,POSITION_OPENED,ETHUSDT,Side: Short | Size: 0.2610 | SL: 3592.01 | TP: 3286.09
1620140400000,POSITION_CLOSED,ETHUSDT,Side: Short | Reason: TP Hit | Exit Price: 3287.728451777607 | PnL: $38.26
1620298800000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 3531.34
1620302400000,POSITION_OPENED,ETHUSDT,Side: Short | Size: 0.6360 | SL: 3657.67 | TP: 3405.01
1620316800000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: 0.001109 | Cost: $-2.5079
1620324000000,POSITION_CLOSED,ETHUSDT,Side: Short | Reason: TP Hit | Exit Price: 3406.714394500485 | PnL: $78.46
1620478800000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 3644.39
1620482400000,POSITION_OPENED,ETHUSDT,Side: Short | Size: 0.8200 | SL: 3743.29 | TP: 3545.49
1620489600000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: 0.000301 | Cost: $-0.8990
1620489600000,POSITION_CLOSED,ETHUSDT,Side: Short | Reason: SL Hit | Exit Price: 3745.1626686091045 | PnL: $-86.23
1620489600000,SIGNAL_GENERATED,ETHUSDT,Side: Long | Close: 3782.71
1620493200000,POSITION_OPENED,ETHUSDT,Side: Long | Size: 0.7370 | SL: 3673.78 | TP: 3934.00
1620511200000,POSITION_CLOSED,ETHUSDT,Side: Long | Reason: TP Hit | Exit Price: 3932.0289202922095 | PnL: $105.81
1620547200000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 3926.94
1620550800000,POSITION_OPENED,ETHUSDT,Side: Short | Size: 0.6130 | SL: 4059.70 | TP: 3794.18
1620561600000,POSITION_CLOSED,ETHUSDT,Side: Short | Reason: TP Hit | Exit Price: 3796.076243952002 | PnL: $76.66
1620633600000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 4172.66
1620637200000,POSITION_OPENED,ETHUSDT,Side: Short | Size: 0.6120 | SL: 4306.86 | TP: 4038.46
1620640800000,POSITION_CLOSED,ETHUSDT,Side: Short | Reason: TP Hit | Exit Price: 4040.4823230398465 | PnL: $77.12
1620658800000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 4160.5
1620662400000,POSITION_OPENED,ETHUSDT,Side: Short | Size: 0.5210 | SL: 4319.46 | TP: 4001.54
1620662400000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: 0.000664 | Cost: $-1.4388
1620673200000,POSITION_CLOSED,ETHUSDT,Side: Short | Reason: TP Hit | Exit Price: 4003.542750836548 | PnL: $79.89
1620676800000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 3908.33
1620680400000,POSITION_OPENED,ETHUSDT,Side: Short | Size: 0.4480 | SL: 4095.19 | TP: 3648.80
1620691200000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: 0.000412 | Cost: $-0.7286
1620720000000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: 0.000432 | Cost: $-0.7670
1620748800000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: 0.000432 | Cost: $-0.7789
1620756000000,POSITION_CLOSED,ETHUSDT,Side: Short | Reason: SL Hit | Exit Price: 4097.241594393991 | PnL: $-85.02
1620763200000,SIGNAL_GENERATED,ETHUSDT,Side: Long | Close: 4136.96
1620766800000,POSITION_OPENED,ETHUSDT,Side: Long | Size: 0.5380 | SL: 3983.05 | TP: 4350.73
1620777600000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: 0.000296 | Cost: $0.6661
1620788400000,POSITION_CLOSED,ETHUSDT,Side: Long | Reason: TP Hit | Exit Price: 4348.553350305159 | PnL: $109.79
1620810000000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 4290.01
1620813600000,POSITION_OPENED,ETHUSDT,Side: Short | Size: 0.5770 | SL: 4435.33 | TP: 4144.69
1620831600000,POSITION_CLOSED,ETHUSDT,Side: Short | Reason: TP Hit | Exit Price: 4146.764891276421 | PnL: $79.00
1620842400000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 4015.69
1620846000000,POSITION_OPENED,ETHUSDT,Side: Short | Size: 0.5030 | SL: 4184.21 | TP: 3781.63
1620856800000,POSITION_CLOSED,ETHUSDT,Side: Short | Reason: SL Hit | Exit Price: 4186.302726574395 | PnL: $-88.98
1620900000000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 3642.17
1620903600000,POSITION_OPENED,ETHUSDT,Side: Short | Size: 0.3170 | SL: 3906.72 | TP: 3274.74
1620921600000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: 0.000147 | Cost: $-0.1746
1620950400000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: 0.000100 | Cost: $-0.1179
1620979200000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: 0.000100 | Cost: $-0.1232
1620979200000,POSITION_CLOSED,ETHUSDT,Side: Short | Reason: SL Hit | Exit Price: 3908.670140834204 | PnL: $-85.82
1621065600000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 3918.57
1621069200000,POSITION_OPENED,ETHUSDT,Side: Short | Size: 0.2840 | SL: 4064.46 | TP: 3715.95
1621094400000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: 0.000521 | Cost: $-0.5738
1621098000000,POSITION_CLOSED,ETHUSDT,Side: Short | Reason: TP Hit | Exit Price: 3717.8060888958826 | PnL: $55.95
1621188000000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 3478.47
1621191600000,POSITION_OPENED,ETHUSDT,Side: Short | Size: 0.4910 | SL: 3648.70 | TP: 3242.05
1621209600000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: 0.000188 | Cost: $-0.3311
1621220400000,POSITION_CLOSED,ETHUSDT,Side: Short | Reason: TP Hit | Exit Price: 3243.666551751926 | PnL: $112.86
1621267200000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 3209.74
1621270800000,POSITION_OPENED,ETHUSDT,Side: Short | Size: 0.4180 | SL: 3412.39 | TP: 2928.28
1621281600000,POSITION_CLOSED,ETHUSDT,Side: Short | Reason: SL Hit | Exit Price: 3414.0995686111523 | PnL: $-87.49
1621425600000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 2333.82
1621429200000,POSITION_OPENED,ETHUSDT,Side: Short | Size: 0.2500 | SL: 2668.46 | TP: 1869.04
1621429200000,POSITION_CLOSED,ETHUSDT,Side: Short | Reason: TP Hit | Exit Price: 1869.974958389772 | PnL: $114.93
1621609200000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 2422.59
1621612800000,POSITION_OPENED,ETHUSDT,Side: Short | Size: 0.3560 | SL: 2661.07 | TP: 2091.36
1621612800000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: 0.000100 | Cost: $-0.0862
1621641600000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: 0.000100 | Cost: $-0.0866
1621670400000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: 0.000100 | Cost: $-0.0801
1621699200000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: 0.000100 | Cost: $-0.0843
1621728000000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: 0.000100 | Cost: $-0.0817
1621756800000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: 0.000100 | Cost: $-0.0768
1621756800000,POSITION_CLOSED,ETHUSDT,Side: Short | Reason: TP Hit | Exit Price: 2092.406653435762 | PnL: $116.81
1623099600000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 2610.82
1623103200000,POSITION_OPENED,ETHUSDT,Side: Short | Size: 0.9340 | SL: 2703.03 | TP: 2482.74
1623110400000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: 0.000100 | Cost: $-0.2421
1623117600000,POSITION_CLOSED,ETHUSDT,Side: Short | Reason: TP Hit | Exit Price: 2483.985530075005 | PnL: $115.09
1623254400000,SIGNAL_GENERATED,ETHUSDT,Side: Long | Close: 2596.29
1623258000000,POSITION_OPENED,ETHUSDT,Side: Long | Size: 0.7760 | SL: 2483.94 | TP: 2752.34
1623283200000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: 0.000100 | Cost: $0.2026
1623312000000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: 0.000100 | Cost: $0.1977
1623340800000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: 0.000100 | Cost: $0.1949
1623340800000,POSITION_CLOSED,ETHUSDT,Side: Long | Reason: SL Hit | Exit Price: 2482.6953963224582 | PnL: $-91.73
1624028400000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 2215.0
1624032000000,POSITION_OPENED,ETHUSDT,Side: Short | Size: 1.2320 | SL: 2285.09 | TP: 2117.66
1624032000000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: 0.000095 | Cost: $-0.2606
1624060800000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: 0.000100 | Cost: $-0.2749
1624089600000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: -0.000182 | Cost: $0.5033
1624118400000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: 0.000100 | Cost: $-0.2766
1624147200000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: 0.000100 | Cost: $-0.2665
1624176000000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: 0.000007 | Cost: $-0.0201
1624183200000,POSITION_CLOSED,ETHUSDT,Side: Short | Reason: TP Hit | Exit Price: 2118.7176192205857 | PnL: $115.19
1624219200000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 2256.38
1624222800000,POSITION_OPENED,ETHUSDT,Side: Short | Size: 1.1440 | SL: 2332.82 | TP: 2122.61
1624233600000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: -0.000244 | Cost: $0.6268
1624248000000,POSITION_CLOSED,ETHUSDT,Side: Short | Reason: TP Hit | Exit Price: 2123.6688185780276 | PnL: $147.34
1624269600000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 1940.63
1624273200000,POSITION_OPENED,ETHUSDT,Side: Short | Size: 0.8570 | SL: 2044.40 | TP: 1796.51
1624291200000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: -0.000074 | Cost: $0.1254
1624320000000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: -0.000073 | Cost: $0.1180
1624348800000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: 0.000100 | Cost: $-0.1666
1624363200000,POSITION_CLOSED,ETHUSDT,Side: Short | Reason: TP Hit | Exit Price: 1797.4100478155638 | PnL: $120.26
1624971600000,SIGNAL_GENERATED,ETHUSDT,Side: Long | Close: 2224.32
1624975200000,POSITION_OPENED,ETHUSDT,Side: Long | Size: 1.2110 | SL: 2149.89 | TP: 2327.69
1624982400000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: -0.000119 | Cost: $-0.3207
1625011200000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: -0.000119 | Cost: $-0.3132
1625011200000,POSITION_CLOSED,ETHUSDT,Side: Long | Reason: SL Hit | Exit Price: 2148.8194463587506 | PnL: $-94.75
1625079600000,SIGNAL_GENERATED,ETHUSDT,Side: Long | Close: 2242.52
1625083200000,POSITION_OPENED,ETHUSDT,Side: Long | Size: 1.2270 | SL: 2169.80 | TP: 2343.52
1625097600000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: 0.000100 | Cost: $0.2791
1625119200000,POSITION_CLOSED,ETHUSDT,Side: Long | Reason: SL Hit | Exit Price: 2168.7162953168813 | PnL: $-94.87
1625482800000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 2194.58
1625486400000,POSITION_OPENED,ETHUSDT,Side: Short | Size: 1.3510 | SL: 2259.93 | TP: 2103.82
1625500800000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: 0.000100 | Cost: $-0.2980
1625529600000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: 0.000072 | Cost: $-0.2143
1625544000000,POSITION_CLOSED,ETHUSDT,Side: Short | Reason: SL Hit | Exit Price: 2261.0578632486363 | PnL: $-93.90
1626267600000,SIGNAL_GENERATED,ETHUSDT,Side: Long | Close: 2002.63
1626271200000,POSITION_OPENED,ETHUSDT,Side: Long | Size: 0.7230 | SL: 1942.28 | TP: 2086.44
1626278400000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: 0.000100 | Cost: $0.1442
1626307200000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: -0.000016 | Cost: $-0.0223
1626332400000,POSITION_CLOSED,ETHUSDT,Side: Long | Reason: SL Hit | Exit Price: 1941.3125239753936 | PnL: $-46.94
1626350400000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 1898.22
1626771600000,SIGNAL_GENERATED,ETHUSDT,Side: Long | Close: 1728.46
1626858000000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 1891.12
1626861600000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 1899.7
1627333200000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 2234.42
1627401600000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 2223.82
1628085600000,SIGNAL_GENERATED,ETHUSDT,Side: Long | Close: 2637.38
1628089200000,POSITION_OPENED,ETHUSDT,Side: Long | Size: 0.6460 | SL: 2570.15 | TP: 2730.76
1628092800000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: 0.000100 | Cost: $0.1726
1628092800000,POSITION_CLOSED,ETHUSDT,Side: Long | Reason: TP Hit | Exit Price: 2729.3923534802066 | PnL: $56.68
1628164800000,SIGNAL_GENERATED,ETHUSDT,Side: Short | Close: 2606.08
1628168400000,POSITION_OPENED,ETHUSDT,Side: Short | Size: 0.2350 | SL: 2698.93 | TP: 2466.80
1628172000000,POSITION_CLOSED,ETHUSDT,Side: Short | Reason: SL Hit | Exit Price: 2700.2837570924303 | PnL: $-23.06
1628172000000,SIGNAL_GENERATED,ETHUSDT,Side: Long | Close: 2805.8
1628175600000,POSITION_OPENED,ETHUSDT,Side: Long | Size: 0.8390 | SL: 2701.89 | TP: 2950.12
1628179200000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: 0.000100 | Cost: $0.2312
1628208000000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: 0.000100 | Cost: $0.2372
1628236800000,FUNDING_DEDUCTED,ETHUSDT,Funding Rate: 0.000100 | Cost: $0.2323
