strategy,entry_time,entry_datetime,exit_time,exit_datetime,side,entry_price,exit_price,raw_exit_price,stop_loss,take_profit,size,gross_pnl,fees,entry_slippage,exit_slippage,slippage,funding,net_pnl,capital_after,reason,R,hold_candles,is_limit,is_fallback_market,is_partial_fill,is_adverse_selection,exit_datetime_parsed,month,same_candle,session
BB Expansion Long,1604581200000,2020-11-05 13:00:00+00:00,1604592000000,2020-11-05 16:00:00+00:00,Long,14873.9,15276.334340311554,15283.976328475792,14565.83104349743,15283.976328475792,0.369,148.4982715749636,5.562718235787481,2.752739999999678,2.8198936326037383,5.5726336326034165,0.5564612250000001,142.37909211417616,11249.48244010283,TP Hit,1.3063125375574731,3,False,False,False,False,2020-11-05 16:00:00,2020-11,False,NEW_YORK
BB Expansion Long,1604617200000,2020-11-05 23:00:00+00:00,1604764800000,2020-11-07 16:00:00+00:00,Long,15555.2,15129.283336489558,15136.851762370745,15136.851762370745,16115.93366337397,0.274,-116.70116580186138,4.20377421709907,2.12624000000006,2.0737486914447585,4.199988691444819,6.509318868800201,-127.41425888776068,11122.068181215069,SL Hit,-1.0180912101460613,41,False,False,False,False,2020-11-07 16:00:00,2020-11,False,OFF_HOURS
BB Expansion Short,1604779200000,2020-11-07 20:00:00+00:00,1604797200000,2020-11-08 01:00:00+00:00,Short,14647.4,15077.84678598444,15070.311630169355,15070.311630169355,14077.55718032034,0.268,-115.35973864382966,3.983183069321915,1.9644399999999809,2.019421758442317,3.9838617584422975,-0.397292044,-118.9456296691516,11003.122551545915,SL Hit,-1.0178173293840744,5,False,False,False,False,2020-11-08 01:00:00,2020-11,False,NEW_YORK
BB Expansion Long,1605632400000,2020-11-17 17:00:00+00:00,1605672000000,2020-11-18 04:00:00+00:00,Long,17678.8,18121.18718214053,18130.252308294672,17338.60113802784,18130.252308294672,0.332,146.8725444706548,5.942797872235328,2.924919999999227,3.0096218831765147,5.934541883175742,0.586644332,140.34310226641946,11143.465653812336,TP Hit,1.3003781952002222,11,False,False,False,False,2020-11-18 04:00:00,2020-11,False,NEW_YORK
Funding Reversal Short,1605693600000,2020-11-18 10:00:00+00:00,1605711600000,2020-11-18 15:00:00+00:00,Short,18113.4,17498.18770881123,17489.442987317572,18755.397012682424,17489.442987317572,0.176,108.27736324922368,3.1338197183753884,1.5875199999994365,1.539070982883859,3.1265909828832954,0.0,105.14354353084828,11248.609197343185,TP Hit,0.9582790558763838,5,False,False,False,False,2020-11-18 15:00:00,2020-11,False,LONDON
Funding Reversal Short,1605848400000,2020-11-20 05:00:00+00:00,1605880800000,2020-11-20 14:00:00+00:00,Short,18200.1,18620.509193988564,18611.20359219247,18611.20359219247,17804.096407807534,0.279,-117.29416512280984,5.1364749825614044,2.5333200000004874,2.5962629011105856,5.129582901111073,-1.863231578415,-120.56740852695624,11128.041788816226,SL Hit,-1.0226356616016592,9,False,False,False,False,2020-11-20 14:00:00,2020-11,False,OFF_HOURS
Funding Reversal Short,1605902400000,2020-11-20 20:00:00+00:00,1606035600000,2020-11-22 09:00:00+00:00,Short,18630.7,18235.412410484965,18226.29926085454,19053.70073914546,18226.29926085454,0.269,106.33236157954455,4.958492119210229,2.5016999999998046,2.451437250584608,4.953137250584413,-8.8385657267283,110.21243518706264,11238.254224003287,TP Hit,0.9344843943147468,37,False,False,False,False,2020-11-22 09:00:00,2020-11,False,NEW_YORK
Funding Reversal Short,1606129200000,2020-11-23 11:00:00+00:00,1606136400000,2020-11-23 13:00:00+00:00,Short,18770.4,18392.27619817551,18383.084655847582,19175.815344152412,18383.084655847582,0.284,107.3871597181555,5.277100020140923,2.663919999999256,2.610398021130488,5.274318021129743,0.0,102.11005969801458,11340.364283701305,TP Hit,0.9326825125847662,2,False,False,False,False,2020-11-23 13:00:00,2020-11,False,LONDON
Funding Reversal Short,1606212000000,2020-11-24 10:00:00+00:00,1606309200000,2020-11-25 13:00:00+00:00,Short,19023.8,19483.60334080717,19473.86640760337,19473.86640760337,18592.693592396623,0.257,-118.169458587444,4.948201329293722,2.436359999999888,2.502391833376525,4.938751833376413,-11.1174028124654,-112.00025710427234,11228.364026597032,SL Hit,-1.0216344366949075,27,False,False,False,False,2020-11-25 13:00:00,2020-11,False,LONDON
BB Expansion Short,1606363200000,2020-11-26 04:00:00+00:00,1606377600000,2020-11-26 08:00:00+00:00,Short,17921.0,17115.932442938712,17107.378753561934,18522.287297435407,17107.378753561934,0.19,152.96283584164462,3.328508582079178,1.71,1.6252009815879138,3.3352009815879136,-1.18735280092,150.82168006048545,11379.185706657518,TP Hit,1.338906643288555,4,False,False,False,False,2020-11-26 08:00:00,2020-11,False,OFF_HOURS
BB Expansion Long,1606748400000,2020-11-30 15:00:00+00:00,1606755600000,2020-11-30 17:00:00+00:00,Long,19573.5,19138.29991249228,19147.873849416985,19147.873849416985,20025.729056203352,0.274,-119.24482397711556,5.303516588011442,2.6851999999998006,2.623258717369383,5.308458717369184,1.5622817096730004,-126.1106222748,11253.075084382715,SL Hit,-1.0224937704405417,2,False,False,False,False,2020-11-30 17:00:00,2020-11,False,NEW_YORK
Funding Reversal Short,1606784400000,2020-12-01 01:00:00+00:00,1606820400000,2020-12-01 11:00:00+00:00,Short,19576.9,19029.46860501659,19019.95862570374,20155.921374296257,19019.95862570374,0.198,108.39141620671526,3.822030491896643,1.934459999999366,1.882975903944338,3.817435903943705,-1.7769071595132,106.34629287433182,11359.421377257053,TP Hit,0.9454424642764884,10,False,False,False,False,2020-12-01 11:00:00,2020-12,False,OFF_HOURS
BB Expansion Short,1606831200000,2020-12-01 14:00:00+00:00,1606834800000,2020-12-01 15:00:00+00:00,Short,18755.7,19479.77589230877,19470.04087187284,19470.04087187284,17786.015455732166,0.161,-116.57621866171264,3.0779558093308568,1.5117899999999065,1.5673382901856057,3.079128290185512,0.0,-119.6541744710435,11239.767202786008,SL Hit,-1.0136279762495073,1,False,False,False,False,2020-12-01 15:00:00,2020-12,False,NEW_YORK
ATR Expansion Short,1606849200000,2020-12-01 19:00:00+00:00,1607007600000,2020-12-03 15:00:00+00:00,Short,18740.0,19577.19667711487,19567.41297062956,19567.41297062956,17523.80554405567,0.137,-114.69594476473708,2.6247279723823684,1.2905399999997609,1.3403677884877434,2.6309077884875043,-1.3443788493466,-115.97629388777284,11123.790908898232,SL Hit,-1.011824453849047,44,False,False,False,False,2020-12-03 15:00:00,2020-12,False,NEW_YORK
BB Expansion Long,1608130800000,2020-12-16 15:00:00+00:00,1608152400000,2020-12-16 21:00:00+00:00,Long,20683.6,21226.42211911339,21237.040639433108,20267.355139608164,21237.040639433108,0.274,148.73326063706958,5.741673030318535,2.830419999999482,2.909474567602316,5.739894567601798,2.6078622134604004,140.38372539329066,11264.174634291525,TP Hit,1.3040932652054935,6,False,False,False,False,2020-12-16 21:00:00,2020-12,False,NEW_YORK
Funding Reversal Short,1608156000000,2020-12-16 22:00:00+00:00,1608166800000,2020-12-17 01:00:00+00:00,Short,21194.9,21706.776222558943,21695.92825842973,21695.92825842973,20713.331741570277,0.229,-117.21965496599763,4.912241927483,2.4296899999993005,2.4841837855900595,4.91387378558936,-0.488841949,-121.64305494448064,11142.531579347042,SL Hit,-1.0216514017856255,3,False,False,False,False,2020-12-17 01:00:00,2020-12,False,OFF_HOURS
BB Expansion Long,1608195600000,2020-12-17 09:00:00+00:00,1608195600000,2020-12-17 09:00:00+00:00,Long,22933.3,22301.20737939946,22312.36356118005,22312.36356118005,23767.18838724993,0.183,-115.6729495698986,4.13895742521505,2.1026699999996272,2.041581265847726,4.144251265847354,0.0,-119.81190699511365,11022.719672351928,SL Hit,-1.0179667049364831,0,False,False,False,False,2020-12-17 09:00:00,2020-12,True,LONDON
Funding Reversal Short,1608228000000,2020-12-17 18:00:00+00:00,1608393600000,2020-12-19 16:00:00+00:00,Short,23016.4,24011.1738379404,23999.174250814995,23999.174250814995,22055.225749185007,0.113,-112.4094436872652,2.6570579218436325,1.3028899999998684,1.3559533451709722,2.6588433451708404,-5.6792299747364,-109.38727163437242,10913.332400717554,SL Hit,-1.012209912007214,46,False,False,False,False,2020-12-19 16:00:00,2020-12,False,NEW_YORK
BB Expansion Long,1609596000000,2021-01-02 14:00:00+00:00,1609603200000,2021-01-02 16:00:00+00:00,Long,31626.5,32598.789021495904,32615.09656978079,30897.527669757827,32615.09656978079,0.152,147.78793126737745,4.881121965633689,2.4000800000001328,2.4787473393028483,4.8788273393029815,0.9715925717208,141.93521673002294,11055.267617447576,TP Hit,1.3337804209563042,2,False,False,False,False,2021-01-02 16:00:00,2021-01,False,NEW_YORK
Funding Reversal Short,1609617600000,2021-01-02 20:00:00+00:00,1609617600000,2021-01-02 20:00:00+00:00,Short,33098.9,32054.01830427113,32037.99930461882,34192.82069538119,32037.99930461882,0.103,107.62281466007389,3.355375292669963,1.7005300000002097,1.6499569641876914,3.350486964187901,0.0,104.26743936740392,11159.53505681498,TP Hit,0.955171339330748,0,False,False,False,False,2021-01-02 20:00:00,2021-01,True,NEW_YORK
Funding Reversal Short,1609639200000,2021-01-03 02:00:00+00:00,1609650000000,2021-01-03 05:00:00+00:00,Short,32594.7,34030.36104052918,34013.354363347506,34013.354363347506,31208.92563665249,0.08,-114.85288324233407,2.665002441621167,1.3063999999998488,1.3605341745336774,2.666934174533526,0.0,-117.51788568395524,11042.017171131023,SL Hit,-1.011987893331214,3,False,False,False,False,2021-01-03 05:00:00,2021-01,False,OFF_HOURS
Funding Reversal Short,1609671600000,2021-01-03 11:00:00+00:00,1609696800000,2021-01-03 18:00:00+00:00,Short,33928.5,32487.46839722146,32471.232780831044,35428.26721916896,32471.232780831044,0.075,108.07737020839058,2.4905988148958045,1.2697500000000217,1.2176712292811316,2.487421229281153,-2.8862829109799994,108.47305430447476,11150.4902254355,TP Hit,0.9608368447851784,7,False,False,False,False,2021-01-03 18:00:00,2021-01,False,LONDON
ATR Expansion Short,1609747200000,2021-01-04 08:00:00+00:00,1609754400000,2021-01-04 10:00:00+00:00,Short,32171.3,29964.7480245283,29949.773137959324,33677.78457469379,29949.773137959324,0.037,81.64242309245286,1.1495168884537734,0.5949600000000645,0.55407080305212,1.1490308030521843,-2.8163423189492005,83.30924852294828,11233.799473958448,TP Hit,1.4647026677456725,2,False,False,False,False,2021-01-04 10:00:00,2021-01,False,LONDON
BB Expansion Short,1609758000000,2021-01-04 11:00:00+00:00,1609772400000,2021-01-04 15:00:00+00:00,Short,30264.3,32167.70800761982,32151.632191524062,32151.632191524062,27679.38806732769,0.06,-114.20448045718936,1.8729602402285948,0.9078000000000612,0.9645489657455618,1.872348965745623,0.0,-116.07744069741794,11117.72203326103,SL Hit,-1.008517745931509,4,False,False,False,False,2021-01-04 15:00:00,2021-01,False,LONDON
ATR Expansion Long,1609804800000,2021-01-05 00:00:00+00:00,1609822800000,2021-01-05 05:00:00+00:00,Long,32045.6,30251.41645401085,30266.54972887529,30266.54972887529,34677.85040668707,0.063,-113.0335633973161,1.962356018301342,1.0111499999999545,0.9533963164593734,1.9645463164593275,1.1327669944605,-116.12868641007792,11001.593346850954,SL Hit,-1.0085063784368875,5,False,False,False,False,2021-01-05 05:00:00,2021-01,False,OFF_HOURS
BB Expansion Long,1609873200000,2021-01-05 19:00:00+00:00,1609905600000,2021-01-06 04:00:00+00:00,Long,33428.2,35003.575359114286,35021.085902065315,31962.87268814121,35021.085902065315,0.076,119.72852729268592,2.600407463646343,1.2691999999997787,1.3308012642782414,2.60000126427802,1.6254159345503998,115.50270389448916,11117.096050745442,TP Hit,1.075101341771832,9,False,False,False,False,2021-01-06 04:00:00,2021-01,False,NEW_YORK
Funding Reversal Short,1609912800000,2021-01-06 06:00:00+00:00,1609974000000,2021-01-06 23:00:00+00:00,Short,35052.2,36737.87092918604,36719.51117359925,36719.51117359925,33419.928826400755,0.067,-112.9399522554651,2.4049673761277326,1.1745100000004096,1.2301036243153576,2.4046136243157674,-6.419170601821699,-108.92574902977114,11008.17030171567,SL Hit,-1.0110115951224408,17,False,False,False,False,2021-01-06 23:00:00,2021-01,False,OFF_HOURS
BB Expansion Long,1609977600000,2021-01-07 00:00:00+00:00,1610028000000,2021-01-07 14:00:00+00:00,Long,36844.2,38543.71875152072,38563.00025164654,35258.29177351812,38563.00025164654,0.07,118.96631260645051,2.638577156303225,1.2901000000000205,1.349705008807432,2.6398050088074525,7.535512393955001,108.7922230561923,11116.96252477186,TP Hit,1.071637515426017,14,False,False,False,False,2021-01-07 14:00:00,2021-01,False,OFF_HOURS
Funding Reversal Short,1610031600000,2021-01-07 15:00:00+00:00,1610042400000,2021-01-07 18:00:00+00:00,Short,38472.4,40023.02987343558,40003.02835925596,40003.02835925596,36980.31164074404,0.074,-114.74661063423297,2.904330905317116,1.425979999999763,1.4801120492922346,2.9060920492919977,-4.124873368,-113.52606817155008,11003.436456600311,SL Hit,-1.0130675183552378,3,False,False,False,False,2021-01-07 18:00:00,2021-01,False,NEW_YORK
Funding Reversal Short,1610064000000,2021-01-08 00:00:00+00:00,1610071200000,2021-01-08 02:00:00+00:00,Short,39478.6,37501.06308359582,37482.32192263451,41515.51807736549,37482.32192263451,0.055,108.76453040222972,2.1169407347988853,1.084600000000064,1.030763852872151,2.115363852872215,-4.638459535292,111.28604920272284,11114.722505803036,TP Hit,0.970847545799135,2,False,False,False,False,2021-01-08 02:00:00,2021-01,False,OFF_HOURS
BB Expansion Long,1610103600000,2021-01-08 11:00:00+00:00,1610139600000,2021-01-08 21:00:00+00:00,Long,40854.2,38816.12374235761,38835.54151311416,38835.54151311416,43065.08609653982,0.055,-112.09419417033132,2.1909339029148343,1.123099999999904,1.0679773916104751,2.191077391610379,2.965312470582,-117.25044054382816,10997.472065259208,SL Hit,-1.0096191460233126,10,False,False,False,False,2021-01-08 21:00:00,2021-01,False,LONDON
ATR Expansion Short,1610175600000,2021-01-09 07:00:00+00:00,1610190000000,2021-01-09 11:00:00+00:00,Short,38998.5,41078.553858522384,41058.02484609934,41058.02484609934,35957.912730851,0.054,-112.32290836020871,2.1620804541801046,1.05245999999989,1.1085666708444333,2.1610266708443238,-1.3490428524407998,-113.13594596194802,10884.336119297255,SL Hit,-1.009967839165391,4,False,False,False,False,2021-01-09 11:00:00,2021-01,False,OFF_HOURS
BB Expansion Short,1610301600000,2021-01-10 18:00:00+00:00,1610308800000,2021-01-10 20:00:00+00:00,Short,38577.9,36900.51790415305,36882.07686572019,40140.810820851824,36882.07686572019,0.071,119.09412880513354,2.6794838355974333,1.3695900000000618,1.3093137287329517,2.678903728733013,0.0,116.41464496953613,11000.750764266792,TP Hit,1.0732423587244335,2,False,False,False,False,2021-01-10 20:00:00,2021-01,False,NEW_YORK
BB Expansion Short,1610337600000,2021-01-11 04:00:00+00:00,1610373600000,2021-01-11 14:00:00+00:00,Short,35451.7,32455.068674625127,32438.84925000013,37658.4829399999,32438.84925000013,0.05,149.83156626874353,1.6976692168656282,0.8885000000002038,0.8109712312498232,1.699471231250027,-1.4875570378499998,149.6214540897279,11150.37221835652,TP Hit,1.35791847537801,10,False,False,False,False,2021-01-11 14:00:00,2021-01,False,OFF_HOURS
ATR Expansion Long,1610431200000,2021-01-12 06:00:00+00:00,1610460000000,2021-01-12 14:00:00+00:00,Long,35958.0,33180.616088377465,33197.21469572533,33197.21469572533,40060.302956412,0.041,-113.87274037652396,1.417341629811738,0.7351300000000119,0.6805429012624009,1.415672901262413,0.759942080905,-116.05002408724069,11034.322194269278,SL Hit,-1.0060122774929885,8,False,False,False,False,2021-01-12 14:00:00,2021-01,False,OFF_HOURS
BB Expansion Short,1610499600000,2021-01-13 01:00:00+00:00,1610521200000,2021-01-13 07:00:00+00:00,Short,32551.7,34708.121701673874,34690.77631351712,34690.77631351712,29600.73178678178,0.052,-112.1339284870414,1.7487553642435207,0.8455199999999167,0.9019601841512483,1.7474801841511651,0.0,-113.88268385128492,10920.439510417997,SL Hit,-1.008108821572726,6,False,False,False,False,2021-01-13 07:00:00,2021-01,False,OFF_HOURS
Funding Reversal Short,1610564400000,2021-01-13 19:00:00+00:00,1610575200000,2021-01-13 22:00:00+00:00,Short,35759.1,37649.38670385833,37630.57141814925,37630.57141814925,33923.36858185075,0.059,-111.52691552764136,2.1655503577638204,1.0543300000001543,1.1101018568354484,2.164431856835603,0.0,-113.69246588540516,10806.747044532587,SL Hit,-1.0100537392805509,3,False,False,False,False,2021-01-13 22:00:00,2021-01,False,NEW_YORK
BB Expansion Long,1610578800000,2021-01-13 23:00:00+00:00,1610632800000,2021-01-14 14:00:00+00:00,Long,37281.6,39091.384939618096,39110.94040982301,35599.83463115929,39110.94040982301,0.065,117.63602107517632,2.4821220105375885,1.209650000000038,1.2711055633192885,2.480755563319326,3.851840055921,111.30205900871772,10918.049103541309,TP Hit,1.076122135197514,15,False,False,False,False,2021-01-14 14:00:00,2021-01,False,OFF_HOURS
Funding Reversal Short,1610640000000,2021-01-14 16:00:00+00:00,1610686800000,2021-01-15 05:00:00+00:00,Short,39561.2,38058.8839437331,38039.86401172724,41122.05598827276,38039.86401172724,0.071,106.66443999494987,2.755512980002525,1.4029600000001443,1.3504151724160618,2.7533751724162063,-3.829895296745099,107.73882231169245,11025.787925852996,TP Hit,0.9624949819549694,13,False,False,False,False,2021-01-15 05:00:00,2021-01,False,NEW_YORK
BB Expansion Short,1610722800000,2021-01-15 15:00:00+00:00,1610722800000,2021-01-15 15:00:00+00:00,Short,36976.0,35539.89138728968,35522.13032212862,38319.61371008424,35522.13032212862,0.083,119.19701485495648,3.009409492572522,1.534669999999831,1.4741684083679285,3.0088384083677595,0.0,116.18760536238396,11141.975531215385,TP Hit,1.068840398048842,0,False,False,False,False,2021-01-15 15:00:00,2021-01,True,NEW_YORK
BB Expansion Short,1610870400000,2021-01-17 08:00:00+00:00,1610899200000,2021-01-17 16:00:00+00:00,Short,34770.4,36122.29009342736,36104.23797444015,36104.23797444015,33324.56336173318,0.085,-114.91065794132582,3.0129393289706634,1.4756000000000495,1.5344301139133678,3.0100301139134173,-1.8151297920360003,-116.1084674782605,11025.867063737123,SL Hit,-1.0135339668933876,8,False,False,False,False,2021-01-17 16:00:00,2021-01,False,LONDON
Funding Reversal Short,1610974800000,2021-01-18 13:00:00+00:00,1610989200000,2021-01-18 17:00:00+00:00,Short,37078.2,35742.95763307234,35725.09508552958,38468.524914470414,35725.09508552958,0.08,106.81938935421232,2.9128463053228937,1.4848000000003958,1.4290038034209285,2.913803803421324,-3.0193862844000003,106.92592933328945,11132.792993070414,TP Hit,0.960381528828645,4,False,False,False,False,2021-01-18 17:00:00,2021-01,False,NEW_YORK
