asset,strategy,side,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,size,gross_pnl,fees,slippage,funding,net_pnl,capital_after,reason,hold_candles
ETHUSDT,P39_CAND_0551:BB Expansion Short,Short,1583679600000,1583679600000,220.5,212.5606925946161,226.46478493940668,212.45446536193515,16.071,127.5926,3.4799,3.475,0.0,124.1128,9549.251,TP Hit,0
ETHUSDT,P39_CAND_0551:BB Expansion Short,Short,1583769600000,1583802000000,194.7,205.01692083515294,204.9144636033513,180.79991166201205,9.46,-97.5981,1.8907,2.1044,-0.7787,-98.7101,9450.5409,SL Hit,9
ETHUSDT,P39_CAND_0551:BB Expansion Short,Short,1583949600000,1583949600000,184.4,190.75569701214118,190.66036682872684,175.94393496010161,15.341,-97.5027,2.8776,3.6102,0.0,-100.3804,9350.1605,SL Hit,0
ETHUSDT,P39_CAND_0551:BB Expansion Short,Short,1584003600000,1584007200000,169.6,157.88056403661622,178.3184024923901,157.8016632050137,10.887,127.5895,1.7826,2.0566,0.0,125.8069,9475.9674,TP Hit,1
ETHUSDT,P39_CAND_0551:BB Expansion Long,Long,1585850400000,1585850400000,145.5,141.51227609059296,141.58306762440515,150.89240607721504,24.316,-96.9655,3.4895,2.4508,0.0,-100.455,9375.5124,SL Hit,0
ETHUSDT,P39_CAND_0551:BB Expansion Long,Long,1586167200000,1586185200000,154.1,158.97828503265814,150.44437396346788,159.05781393962795,26.002,126.8452,4.0703,3.368,0.0,122.7748,9498.2872,TP Hit,5
ETHUSDT,P39_CAND_0551:BB Expansion Short,Short,1586509200000,1586707200000,157.9,162.7851850186637,162.70383310211264,151.32356513595465,19.938,-97.4008,3.1969,2.4195,-1.5824,-99.0153,9399.2719,SL Hit,55
ETHUSDT,P39_CAND_0551:BB Expansion Long,Long,1587027600000,1587211200000,170.5,178.50165017591667,164.51971913290646,178.590945648741,15.957,127.6823,2.7845,2.861,1.6251,123.2728,9522.5446,TP Hit,51
ETHUSDT,P39_CAND_0551:BB Expansion Short,Short,1587405600000,1587560400000,173.8,179.4316941312968,179.34202311973695,166.38941233369863,17.563,-98.9094,3.1019,3.8581,-1.5089,-100.5025,9422.0422,SL Hit,43
ETHUSDT,P39_CAND_0551:BB Expansion Long,Long,1587567600000,1587650400000,181.8,187.08155370890304,177.74069827872918,187.1751412795428,23.857,126.002,4.4002,5.3341,1.3005,120.3013,9542.3435,TP Hit,23
ETHUSDT,P39_CAND_0551:BB Expansion Short,Short,1588240800000,1588244400000,206.3,214.0451017419898,213.93813267565199,196.02592683937223,12.726,-98.5642,2.6747,3.1429,0.0,-101.2388,9441.1046,SL Hit,1
