candidate_id,candidate_hash,family,net_pnl,gross_profit,gross_loss,profit_factor,max_drawdown_pct,trades,win_rate,winning_trades,losing_trades,average_win,average_loss,expectancy,positive_months,negative_months,zero_months,best_month,worst_month,stress_pass_count,stress_fail_count,combined_adverse_pnl,combined_adverse_dd,execution_status,live_known,trade_log_path,trade_log_hash,params,track_high_pnl,track_quality,track_stress,track_monthly,promotion_reason,score,registered_status,behavior_cluster
P37_CAND_1995,1bd544a2b0841f10,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [], ""max_abs_funding"": 0.0015, ""max_bb_width"": 0.16, ""max_cost_to_risk"": 0.18, ""min_adx"": 12, ""min_atr_pct"": 0.2, ""min_bb_width"": 0.03, ""min_expected_R"": 1.106, ""min_projected_net_R"": 1.05, ""min_stop_atr"": 0.7, ""off_hours_min_expected_R"": 0.0}",,,,,,,REGISTERED,ba080e302c05fdc2
P37_CAND_1996,1de90d0628845d9b,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""Funding Reversal Long"", ""Funding Reversal Short"", ""Low-Activity Filler Short""], ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0015, ""max_bb_width"": 0.16, ""max_cost_to_risk"": 0.18, ""min_adx"": 12, ""min_atr_pct"": 0.2, ""min_bb_width"": 0.03, ""min_expected_R"": 1.107, ""min_projected_net_R"": 1.05, ""min_stop_atr"": 0.7, ""off_hours_min_expected_R"": 0.0}",,,,,,,REGISTERED,9b55048fc6f727fb
P37_CAND_1997,2052f4f19616ad85,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""Funding Reversal Long"", ""Funding Reversal Short"", ""Low-Activity Filler Short""], ""disallowed_sources"": [""Low-Activity Filler Long"", ""Low-Activity Filler Short""], ""max_abs_funding"": 0.0015, ""max_bb_width"": 0.16, ""max_cost_to_risk"": 0.18, ""min_adx"": 12, ""min_atr_pct"": 0.2, ""min_bb_width"": 0.03, ""min_expected_R"": 1.108, ""min_projected_net_R"": 1.05, ""min_stop_atr"": 0.7, ""off_hours_min_expected_R"": 0.0}",,,,,,,REGISTERED,d38f4821f5c87b4d
P37_CAND_1998,8de8990bfcd3b75d,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""NEW_YORK""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short""], ""disallowed_sources"": [], ""max_abs_funding"": 0.0015, ""max_bb_width"": 0.16, ""max_cost_to_risk"": 0.18, ""min_adx"": 12, ""min_atr_pct"": 0.2, ""min_bb_width"": 0.03, ""min_expected_R"": 1.209, ""min_projected_net_R"": 1.05, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 1.2}",,,,,,,REGISTERED,c993b325e639fd4b
P37_CAND_1999,1a975364157a1c6f,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""NEW_YORK""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short""], ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0015, ""max_bb_width"": 0.16, ""max_cost_to_risk"": 0.18, ""min_adx"": 15, ""min_atr_pct"": 0.2, ""min_bb_width"": 0.03, ""min_expected_R"": 1.21, ""min_projected_net_R"": 1.05, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 1.2}",,,,,,,REGISTERED,8b2514c81b1038d0
P37_CAND_2000,abde845f1bfbb64b,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""NEW_YORK""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""Funding Reversal Short""], ""disallowed_sources"": [""Low-Activity Filler Long"", ""Low-Activity Filler Short""], ""max_abs_funding"": 0.0015, ""max_bb_width"": 0.08, ""max_cost_to_risk"": 0.18, ""min_adx"": 15, ""min_atr_pct"": 0.2, ""min_bb_width"": 0.03, ""min_expected_R"": 1.211, ""min_projected_net_R"": 1.05, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 1.2}",,,,,,,REGISTERED,1835abb89a64ff2d
P37_CAND_2001,f7873292a5400114,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""Funding Reversal Short""], ""disallowed_sources"": [], ""max_abs_funding"": 0.0015, ""max_bb_width"": 0.08, ""max_cost_to_risk"": 0.18, ""min_adx"": 15, ""min_atr_pct"": 0.2, ""min_bb_width"": 0.03, ""min_expected_R"": 1.312, ""min_projected_net_R"": 1.05, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 1.35}",,,,,,,REGISTERED,5dfb095fde0db23c
P37_CAND_2002,d5503e49bbf948a8,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": [""BB Expansion Long"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""BB Expansion Short""], ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.001, ""max_bb_width"": 0.08, ""max_cost_to_risk"": 999.0, ""min_adx"": 15, ""min_atr_pct"": 0.2, ""min_bb_width"": 0.035, ""min_expected_R"": 1.313, ""min_projected_net_R"": 1.1, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 1.35}",,,,,,,REGISTERED,317e60e2bf471759
P37_CAND_2003,efcd55ee80d83153,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": [""BB Expansion Long"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""BB Expansion Short""], ""disallowed_sources"": [""Low-Activity Filler Long"", ""Low-Activity Filler Short""], ""max_abs_funding"": 0.001, ""max_bb_width"": 0.08, ""max_cost_to_risk"": 999.0, ""min_adx"": 15, ""min_atr_pct"": 0.2, ""min_bb_width"": 0.035, ""min_expected_R"": 1.314, ""min_projected_net_R"": 1.1, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 1.35}",,,,,,,REGISTERED,8f849adc4085f5b8
P37_CAND_2004,7ec3086f14859e16,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": null, ""allowed_sources"": null, ""disallowed_sources"": [], ""max_abs_funding"": 0.001, ""max_bb_width"": 0.08, ""max_cost_to_risk"": 999.0, ""min_adx"": 18, ""min_atr_pct"": 0.2, ""min_bb_width"": 0.035, ""min_expected_R"": 1.015, ""min_projected_net_R"": 1.1, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 1.45}",,,,,,,REGISTERED,eaa2558215d44117
P37_CAND_2005,4c9071993defa857,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": null, ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.001, ""max_bb_width"": 0.1, ""max_cost_to_risk"": 999.0, ""min_adx"": 18, ""min_atr_pct"": 0.2, ""min_bb_width"": 0.035, ""min_expected_R"": 1.016, ""min_projected_net_R"": 1.1, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 1.45}",,,,,,,REGISTERED,ccd6fb978b3cfefb
P37_CAND_2006,e4f0b79dae535ec2,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": null, ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""Funding Reversal Long"", ""Funding Reversal Short"", ""Low-Activity Filler Short""], ""disallowed_sources"": [""Low-Activity Filler Long"", ""Low-Activity Filler Short""], ""max_abs_funding"": 0.001, ""max_bb_width"": 0.1, ""max_cost_to_risk"": 999.0, ""min_adx"": 18, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.035, ""min_expected_R"": 1.0, ""min_projected_net_R"": 1.1, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 1.45}",,,,,,,REGISTERED,342bae5dcec83fd9
P37_CAND_2007,3ea7ea376dd963c1,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""Funding Reversal Long"", ""Funding Reversal Short"", ""Low-Activity Filler Short""], ""disallowed_sources"": [], ""max_abs_funding"": 0.001, ""max_bb_width"": 0.1, ""max_cost_to_risk"": 999.0, ""min_adx"": 18, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.035, ""min_expected_R"": 1.101, ""min_projected_net_R"": 1.1, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 1.55}",,,,,,,REGISTERED,9c51d6c0713dae5b
P37_CAND_2008,4a5a0799353498fc,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short""], ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.001, ""max_bb_width"": 0.1, ""max_cost_to_risk"": 999.0, ""min_adx"": 18, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.035, ""min_expected_R"": 1.102, ""min_projected_net_R"": 1.1, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 1.55}",,,,,,,REGISTERED,0a661779130d39bc
P37_CAND_2009,8352ff6e1fb25ca1,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short""], ""disallowed_sources"": [""Low-Activity Filler Long"", ""Low-Activity Filler Short""], ""max_abs_funding"": 0.001, ""max_bb_width"": 0.1, ""max_cost_to_risk"": 999.0, ""min_adx"": 22, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.045, ""min_expected_R"": 1.103, ""min_projected_net_R"": 1.15, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 1.55}",,,,,,,REGISTERED,83f85f56e16ab5bd
P37_CAND_2010,02a14b30f92b2668,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""NEW_YORK""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""Funding Reversal Short""], ""disallowed_sources"": [], ""max_abs_funding"": 0.001, ""max_bb_width"": 0.12, ""max_cost_to_risk"": 999.0, ""min_adx"": 22, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.045, ""min_expected_R"": 1.204, ""min_projected_net_R"": 1.15, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 1.65}",,,,,,,REGISTERED,2d3876311cecd449
P37_CAND_2011,d59f51b6c14fe152,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""NEW_YORK""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""Funding Reversal Short""], ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.001, ""max_bb_width"": 0.12, ""max_cost_to_risk"": 999.0, ""min_adx"": 22, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.045, ""min_expected_R"": 1.205, ""min_projected_net_R"": 1.15, ""min_stop_atr"": 0.55, ""off_hours_min_expected_R"": 1.65}",,,,,,,REGISTERED,b6d62c0abe1b6ded
P37_CAND_2012,a3d62e657ad90b8f,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""NEW_YORK""], ""allowed_sources"": [""BB Expansion Long"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""BB Expansion Short""], ""disallowed_sources"": [""Low-Activity Filler Long"", ""Low-Activity Filler Short""], ""max_abs_funding"": 0.001, ""max_bb_width"": 0.12, ""max_cost_to_risk"": 999.0, ""min_adx"": 22, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.045, ""min_expected_R"": 1.206, ""min_projected_net_R"": 1.15, ""min_stop_atr"": 0.55, ""off_hours_min_expected_R"": 1.65}",,,,,,,REGISTERED,aa5887eec017919e
P37_CAND_2013,4512ad338c35fd3e,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": [""BB Expansion Long"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""BB Expansion Short""], ""disallowed_sources"": [], ""max_abs_funding"": 0.001, ""max_bb_width"": 0.12, ""max_cost_to_risk"": 0.08, ""min_adx"": 22, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.045, ""min_expected_R"": 1.307, ""min_projected_net_R"": 1.15, ""min_stop_atr"": 0.55, ""off_hours_min_expected_R"": 1.8}",,,,,,,REGISTERED,843cea80a1562140
P37_CAND_2014,b2baacb82b7616aa,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.001, ""max_bb_width"": 0.12, ""max_cost_to_risk"": 0.08, ""min_adx"": 0, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.045, ""min_expected_R"": 1.308, ""min_projected_net_R"": 1.15, ""min_stop_atr"": 0.55, ""off_hours_min_expected_R"": 1.8}",,,,,,,REGISTERED,7eba2c7e8767ad6b
P37_CAND_2015,ac9bdd92156e3cca,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long"", ""Low-Activity Filler Short""], ""max_abs_funding"": 0.001, ""max_bb_width"": 0.16, ""max_cost_to_risk"": 0.08, ""min_adx"": 0, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.045, ""min_expected_R"": 1.309, ""min_projected_net_R"": 1.15, ""min_stop_atr"": 0.55, ""off_hours_min_expected_R"": 1.8}",,,,,,,REGISTERED,5952c11387fbb029
P37_CAND_2016,4b5e7f5de33e50bb,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": null, ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""Funding Reversal Long"", ""Funding Reversal Short"", ""Low-Activity Filler Short""], ""disallowed_sources"": [], ""max_abs_funding"": 0.001, ""max_bb_width"": 0.16, ""max_cost_to_risk"": 0.08, ""min_adx"": 0, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.0, ""min_expected_R"": 1.01, ""min_projected_net_R"": 0.7, ""min_stop_atr"": 0.55, ""off_hours_min_expected_R"": 0.0}",,,,,,,REGISTERED,c511b6a223f5139e
P37_CAND_2017,f8fddb717d911a4c,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": null, ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""Funding Reversal Long"", ""Funding Reversal Short"", ""Low-Activity Filler Short""], ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.001, ""max_bb_width"": 0.16, ""max_cost_to_risk"": 0.08, ""min_adx"": 0, ""min_atr_pct"": 0.4, ""min_bb_width"": 0.0, ""min_expected_R"": 1.011, ""min_projected_net_R"": 0.7, ""min_stop_atr"": 0.55, ""off_hours_min_expected_R"": 0.0}",,,,,,,REGISTERED,436100fa5ac8a807
P37_CAND_2018,d0701c0d27391933,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": null, ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short""], ""disallowed_sources"": [""Low-Activity Filler Long"", ""Low-Activity Filler Short""], ""max_abs_funding"": 0.001, ""max_bb_width"": 0.16, ""max_cost_to_risk"": 0.08, ""min_adx"": 0, ""min_atr_pct"": 0.4, ""min_bb_width"": 0.0, ""min_expected_R"": 1.012, ""min_projected_net_R"": 0.7, ""min_stop_atr"": 0.55, ""off_hours_min_expected_R"": 0.0}",,,,,,,REGISTERED,1047382be5f25580
P37_CAND_2019,fee84d092b9cb9ee,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short""], ""disallowed_sources"": [], ""max_abs_funding"": 0.0008, ""max_bb_width"": 0.16, ""max_cost_to_risk"": 0.08, ""min_adx"": 12, ""min_atr_pct"": 0.4, ""min_bb_width"": 0.0, ""min_expected_R"": 1.113, ""min_projected_net_R"": 0.7, ""min_stop_atr"": 0.55, ""off_hours_min_expected_R"": 1.2}",,,,,,,REGISTERED,55a32ca4149ff33b
P37_CAND_2020,ae38bd812ca583b0,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""Funding Reversal Short""], ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0008, ""max_bb_width"": 0.08, ""max_cost_to_risk"": 0.08, ""min_adx"": 12, ""min_atr_pct"": 0.4, ""min_bb_width"": 0.0, ""min_expected_R"": 1.114, ""min_projected_net_R"": 0.7, ""min_stop_atr"": 0.55, ""off_hours_min_expected_R"": 1.2}",,,,,,,REGISTERED,27a9196f4478ea3a
P37_CAND_2021,1f9d7ff3ba1f8b10,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""Funding Reversal Short""], ""disallowed_sources"": [""Low-Activity Filler Long"", ""Low-Activity Filler Short""], ""max_abs_funding"": 0.0008, ""max_bb_width"": 0.08, ""max_cost_to_risk"": 0.08, ""min_adx"": 12, ""min_atr_pct"": 0.4, ""min_bb_width"": 0.0, ""min_expected_R"": 1.115, ""min_projected_net_R"": 0.7, ""min_stop_atr"": 0.55, ""off_hours_min_expected_R"": 1.2}",,,,,,,REGISTERED,fd98f0add9efbf1a
P37_CAND_2022,a2a73114d5c30bff,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""NEW_YORK""], ""allowed_sources"": [""BB Expansion Long"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""BB Expansion Short""], ""disallowed_sources"": [], ""max_abs_funding"": 0.0008, ""max_bb_width"": 0.08, ""max_cost_to_risk"": 0.08, ""min_adx"": 12, ""min_atr_pct"": 0.4, ""min_bb_width"": 0.0, ""min_expected_R"": 1.216, ""min_projected_net_R"": 0.7, ""min_stop_atr"": 0.55, ""off_hours_min_expected_R"": 1.35}",,,,,,,REGISTERED,86d2fb4f3cb84e08
P37_CAND_2023,fb1bbbb4ccab4ef3,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""NEW_YORK""], ""allowed_sources"": [""BB Expansion Long"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""BB Expansion Short""], ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0008, ""max_bb_width"": 0.08, ""max_cost_to_risk"": 0.08, ""min_adx"": 12, ""min_atr_pct"": 0.4, ""min_bb_width"": 0.02, ""min_expected_R"": 1.2, ""min_projected_net_R"": 0.78, ""min_stop_atr"": 0.55, ""off_hours_min_expected_R"": 1.35}",,,,,,,REGISTERED,bba8381cea277ba3
P37_CAND_2024,ff2e58cd875d3ad8,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long"", ""Low-Activity Filler Short""], ""max_abs_funding"": 0.0008, ""max_bb_width"": 0.08, ""max_cost_to_risk"": 0.1, ""min_adx"": 15, ""min_atr_pct"": 0.4, ""min_bb_width"": 0.02, ""min_expected_R"": 1.201, ""min_projected_net_R"": 0.78, ""min_stop_atr"": 0.7, ""off_hours_min_expected_R"": 1.35}",,,,,,,REGISTERED,9969c17204695ad7
P37_CAND_2025,4184a2866ddc24b0,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": null, ""disallowed_sources"": [], ""max_abs_funding"": 0.0008, ""max_bb_width"": 0.1, ""max_cost_to_risk"": 0.1, ""min_adx"": 15, ""min_atr_pct"": 0.4, ""min_bb_width"": 0.02, ""min_expected_R"": 1.302, ""min_projected_net_R"": 0.78, ""min_stop_atr"": 0.7, ""off_hours_min_expected_R"": 1.45}",,,,,,,REGISTERED,63bbf24de743427a
P37_CAND_2026,0b47e7248a9b22e8,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""Funding Reversal Long"", ""Funding Reversal Short"", ""Low-Activity Filler Short""], ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0008, ""max_bb_width"": 0.1, ""max_cost_to_risk"": 0.1, ""min_adx"": 15, ""min_atr_pct"": 0.4, ""min_bb_width"": 0.02, ""min_expected_R"": 1.303, ""min_projected_net_R"": 0.78, ""min_stop_atr"": 0.7, ""off_hours_min_expected_R"": 1.45}",,,,,,,REGISTERED,1093c8bd566daa3b
P37_CAND_2027,a6ce0c0156d98749,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""Funding Reversal Long"", ""Funding Reversal Short"", ""Low-Activity Filler Short""], ""disallowed_sources"": [""Low-Activity Filler Long"", ""Low-Activity Filler Short""], ""max_abs_funding"": 0.0008, ""max_bb_width"": 0.1, ""max_cost_to_risk"": 0.1, ""min_adx"": 15, ""min_atr_pct"": 0.4, ""min_bb_width"": 0.02, ""min_expected_R"": 1.304, ""min_projected_net_R"": 0.78, ""min_stop_atr"": 0.7, ""off_hours_min_expected_R"": 1.45}",,,,,,,REGISTERED,5a9cfa8f83eecd9e
P37_CAND_2028,a0124892b5d68150,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": null, ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short""], ""disallowed_sources"": [], ""max_abs_funding"": 0.0008, ""max_bb_width"": 0.1, ""max_cost_to_risk"": 0.1, ""min_adx"": 15, ""min_atr_pct"": 0.55, ""min_bb_width"": 0.02, ""min_expected_R"": 1.005, ""min_projected_net_R"": 0.78, ""min_stop_atr"": 0.7, ""off_hours_min_expected_R"": 1.55}",,,,,,,REGISTERED,f2c9e55df4e21e65
P37_CAND_2029,cb192ead374c1ecc,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": null, ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short""], ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0008, ""max_bb_width"": 0.1, ""max_cost_to_risk"": 0.1, ""min_adx"": 18, ""min_atr_pct"": 0.55, ""min_bb_width"": 0.02, ""min_expected_R"": 1.006, ""min_projected_net_R"": 0.78, ""min_stop_atr"": 0.7, ""off_hours_min_expected_R"": 1.55}",,,,,,,REGISTERED,d8cb6ed667198bd9
